transaction_id,timestamp,account_id,transaction_type,channel,typical_daily_transactions,amount,counterparty_id,status
TXN_0060721,2026-09-20 03:03:15,NDM_000076,MERCHANT_PAYMENT,Web,5,285.16,CP_005126,COMPLETED
TXN_0025283,2026-09-21 00:03:14,NDM_000076,CASH_OUT,Web,5,228.84,CP_000784,COMPLETED
TXN_0042142,2026-09-21 13:20:11,NDM_000076,MERCHANT_PAYMENT,USSD,5,440.94,CP_001196,COMPLETED
TXN_0008278,2026-09-23 08:33:21,NDM_000076,P2P_TRANSFER,Mobile_App,5,669.74,CP_004058,COMPLETED
TXN_0035785,2026-09-26 12:55:32,NDM_000076,CASH_OUT,USSD,5,1462.66,CP_000535,COMPLETED
TXN_0039554,2026-09-28 04:56:39,NDM_000076,P2P_TRANSFER,Web,5,543.86,CP_005181,COMPLETED
TXN_0041077,2026-09-28 15:18:40,NDM_000076,BILL_PAYMENT,USSD,5,102.44,CP_004235,COMPLETED
TXN_0065536,2026-09-01 08:34:52,NDM_000077,P2P_TRANSFER,Web,5,383.06,CP_008054,COMPLETED
TXN_0088553,2026-09-02 09:15:27,NDM_000077,AIRTIME_PURCHASE,USSD,5,1132.68,CP_001311,COMPLETED
TXN_0066947,2026-09-04 09:55:06,NDM_000077,P2P_TRANSFER,USSD,5,1257.47,CP_006658,COMPLETED
TXN_0002644,2026-09-06 00:53:03,NDM_000077,BANK_TRANSFER,USSD,5,185.49,CP_003374,COMPLETED
TXN_0059470,2026-09-06 09:57:32,NDM_000077,MERCHANT_PAYMENT,USSD,5,1247.67,CP_000443,COMPLETED
TXN_0048563,2026-09-07 14:10:12,NDM_000077,BANK_TRANSFER,USSD,5,254.09,CP_005483,COMPLETED
TXN_0094504,2026-09-08 11:45:18,NDM_000077,P2P_TRANSFER,Web,5,464.63,CP_003626,COMPLETED
TXN_0036080,2026-09-10 14:04:14,NDM_000077,MERCHANT_PAYMENT,Mobile_App,5,356.08,CP_009038,COMPLETED
TXN_0095290,2026-09-12 16:29:16,NDM_000077,MERCHANT_PAYMENT,USSD,5,224.11,CP_007895,COMPLETED
TXN_0008478,2026-09-18 17:38:34,NDM_000077,AIRTIME_PURCHASE,Web,5,237.59,CP_005721,COMPLETED
TXN_0090848,2026-09-20 01:08:50,NDM_000077,MERCHANT_PAYMENT,USSD,5,208.61,CP_001474,COMPLETED
TXN_0035763,2026-09-21 09:04:39,NDM_000077,P2P_TRANSFER,USSD,5,382.14,CP_003191,COMPLETED
TXN_0088072,2026-09-21 13:52:05,NDM_000077,P2P_TRANSFER,USSD,5,456.89,CP_003529,COMPLETED
TXN_0004549,2026-09-22 12:55:48,NDM_000077,BILL_PAYMENT,Web,5,658.39,CP_006793,COMPLETED
TXN_0058493,2026-09-29 07:49:52,NDM_000077,MERCHANT_PAYMENT,Web,5,248.58,CP_005678,COMPLETED
TXN_0039375,2026-09-30 02:27:04,NDM_000077,P2P_TRANSFER,USSD,5,99.85,CP_009716,COMPLETED
TXN_0077379,2026-09-30 13:51:00,NDM_000077,BANK_TRANSFER,Web,5,572.1,CP_000626,COMPLETED
TXN_0055800,2026-09-01 10:11:06,NDM_000078,P2P_TRANSFER,USSD,3,1593.49,CP_008804,COMPLETED
TXN_0033230,2026-09-02 22:30:48,NDM_000078,P2P_TRANSFER,Web,3,579.81,CP_004604,COMPLETED
TXN_0032100,2026-09-04 20:18:08,NDM_000078,MERCHANT_PAYMENT,Mobile_App,3,1297.37,CP_006589,COMPLETED
TXN_0070999,2026-09-05 02:12:46,NDM_000078,MERCHANT_PAYMENT,USSD,3,796.72,CP_009134,COMPLETED
TXN_0084029,2026-09-06 03:16:29,NDM_000078,P2P_TRANSFER,Mobile_App,3,1493.98,CP_001002,COMPLETED
TXN_0051064,2026-09-07 14:03:23,NDM_000078,MERCHANT_PAYMENT,Web,3,219.06,CP_001493,COMPLETED
TXN_0031920,2026-09-07 18:33:57,NDM_000078,MERCHANT_PAYMENT,USSD,3,474.42,CP_003959,COMPLETED
TXN_0078242,2026-09-08 01:39:33,NDM_000078,MERCHANT_PAYMENT,Web,3,511.84,CP_007060,COMPLETED
TXN_0026280,2026-09-08 02:43:01,NDM_000078,AIRTIME_PURCHASE,Web,3,1128.77,CP_004804,COMPLETED
TXN_0040923,2026-09-12 07:52:27,NDM_000078,BILL_PAYMENT,USSD,3,328.3,CP_003983,COMPLETED
TXN_0018087,2026-09-13 00:13:45,NDM_000078,P2P_TRANSFER,Web,3,337.82,CP_004216,COMPLETED
TXN_0087017,2026-09-14 13:15:26,NDM_000078,AIRTIME_PURCHASE,USSD,3,1000.65,CP_002410,COMPLETED
TXN_0011093,2026-09-14 15:20:03,NDM_000078,BILL_PAYMENT,Web,3,1602.47,CP_008032,COMPLETED
TXN_0092017,2026-09-15 13:25:42,NDM_000078,BILL_PAYMENT,USSD,3,856.13,CP_002406,COMPLETED
TXN_0016308,2026-09-16 11:48:21,NDM_000078,P2P_TRANSFER,USSD,3,833.57,CP_008333,COMPLETED
TXN_0054044,2026-09-17 05:49:13,NDM_000078,MERCHANT_PAYMENT,Mobile_App,3,506.73,CP_006147,COMPLETED
TXN_0095627,2026-09-17 20:31:18,NDM_000078,CASH_OUT,USSD,3,559.68,CP_002775,COMPLETED
TXN_0072068,2026-09-21 06:42:05,NDM_000078,P2P_TRANSFER,Web,3,707.7,CP_000812,COMPLETED
TXN_0092368,2026-09-22 13:01:18,NDM_000078,AIRTIME_PURCHASE,Web,3,288.01,CP_002368,COMPLETED
TXN_0034985,2026-09-26 11:22:25,NDM_000078,MERCHANT_PAYMENT,Web,3,487.8,CP_003254,COMPLETED
TXN_0035581,2026-09-26 19:41:03,NDM_000078,P2P_TRANSFER,USSD,3,412.06,CP_001756,COMPLETED
TXN_0052849,2026-09-27 13:22:14,NDM_000078,MERCHANT_PAYMENT,USSD,3,520.32,CP_005210,COMPLETED
TXN_0069321,2026-09-28 02:50:53,NDM_000078,P2P_TRANSFER,Web,3,503.75,CP_006820,COMPLETED
TXN_0046076,2026-09-29 08:13:41,NDM_000078,P2P_TRANSFER,USSD,3,435.15,CP_005824,COMPLETED
TXN_0047027,2026-09-29 20:19:02,NDM_000078,P2P_TRANSFER,Mobile_App,3,266.11,CP_007309,COMPLETED
TXN_0052494,2026-09-02 05:59:32,NDM_000079,P2P_TRANSFER,Web,7,779.84,CP_007056,COMPLETED
TXN_0019442,2026-09-04 15:36:31,NDM_000079,MERCHANT_PAYMENT,USSD,7,423.46,CP_009180,COMPLETED
TXN_0029453,2026-09-06 06:57:27,NDM_000079,MERCHANT_PAYMENT,USSD,7,4890.71,CP_003017,COMPLETED
TXN_0045086,2026-09-10 16:06:42,NDM_000079,BILL_PAYMENT,USSD,7,1393.28,CP_000526,COMPLETED
TXN_0050040,2026-09-11 23:00:36,NDM_000079,CASH_OUT,Web,7,942.68,CP_000524,FAILED
TXN_0060777,2026-09-13 00:47:53,NDM_000079,BANK_TRANSFER,Web,7,487.15,CP_003245,COMPLETED
TXN_0081620,2026-09-13 06:41:44,NDM_000079,MERCHANT_PAYMENT,USSD,7,1530.23,CP_001160,COMPLETED
TXN_0033337,2026-09-18 05:44:01,NDM_000079,BANK_TRANSFER,USSD,7,1092.09,CP_006063,COMPLETED
TXN_0054149,2026-09-23 06:09:50,NDM_000079,MERCHANT_PAYMENT,USSD,7,1064.01,CP_006714,COMPLETED
TXN_0001856,2026-09-26 07:15:23,NDM_000079,P2P_TRANSFER,USSD,7,734.42,CP_006707,COMPLETED
TXN_0034049,2026-09-26 11:14:56,NDM_000079,P2P_TRANSFER,Mobile_App,7,1516.42,CP_002075,COMPLETED
TXN_0051370,2026-09-27 03:02:25,NDM_000079,CASH_OUT,USSD,7,807.42,CP_007346,COMPLETED
TXN_0050864,2026-09-27 18:53:20,NDM_000079,MERCHANT_PAYMENT,USSD,7,1086.43,CP_003046,COMPLETED
TXN_0078356,2026-09-29 06:19:54,NDM_000079,P2P_TRANSFER,USSD,7,370.03,CP_007389,COMPLETED
TXN_0043811,2026-09-02 03:20:15,NDM_000080,P2P_TRANSFER,USSD,8,3035.94,CP_001017,COMPLETED
TXN_0038279,2026-09-06 05:00:28,NDM_000080,MERCHANT_PAYMENT,USSD,8,7935.37,CP_007426,COMPLETED
TXN_0056550,2026-09-06 19:59:34,NDM_000080,MERCHANT_PAYMENT,Web,8,2658.33,CP_003862,COMPLETED
TXN_0097450,2026-09-07 13:37:16,NDM_000080,MERCHANT_PAYMENT,USSD,8,2547.32,CP_001437,COMPLETED
TXN_0018527,2026-09-07 22:43:03,NDM_000080,MERCHANT_PAYMENT,Web,8,1692.76,CP_002292,COMPLETED
TXN_0029304,2026-09-09 03:05:04,NDM_000080,CASH_OUT,USSD,8,2499.58,CP_006226,COMPLETED
TXN_0052027,2026-09-10 00:16:51,NDM_000080,BILL_PAYMENT,USSD,8,822.46,CP_003622,COMPLETED
TXN_0081161,2026-09-10 23:04:53,NDM_000080,BILL_PAYMENT,Mobile_App,8,1497.21,CP_001451,COMPLETED
TXN_0026328,2026-09-12 05:21:59,NDM_000080,CASH_OUT,USSD,8,774.22,CP_003830,COMPLETED
TXN_0062837,2026-09-12 09:42:58,NDM_000080,AIRTIME_PURCHASE,USSD,8,1741.15,CP_009940,COMPLETED
TXN_0013860,2026-09-15 05:45:37,NDM_000080,MERCHANT_PAYMENT,Mobile_App,8,834.13,CP_009300,COMPLETED
TXN_0001878,2026-09-17 01:29:21,NDM_000080,BILL_PAYMENT,Mobile_App,8,1984.27,CP_007999,COMPLETED
TXN_0003158,2026-09-19 04:01:21,NDM_000080,BILL_PAYMENT,USSD,8,1237.37,CP_004441,COMPLETED
TXN_0085636,2026-09-20 14:54:58,NDM_000080,MERCHANT_PAYMENT,Web,8,1741.84,CP_004811,COMPLETED
TXN_0061103,2026-09-23 16:36:36,NDM_000080,BILL_PAYMENT,Web,8,3141.16,CP_005306,COMPLETED
TXN_0013000,2026-09-26 12:39:44,NDM_000080,MERCHANT_PAYMENT,USSD,8,697.0,CP_003451,COMPLETED
TXN_0076931,2026-09-27 00:25:28,NDM_000080,BILL_PAYMENT,USSD,8,1472.04,CP_007195,COMPLETED
TXN_0003248,2026-09-29 09:55:50,NDM_000080,BANK_TRANSFER,USSD,8,2363.26,CP_008511,COMPLETED
TXN_0050148,2026-09-30 10:24:24,NDM_000080,BILL_PAYMENT,Mobile_App,8,796.79,CP_004858,COMPLETED
TXN_0067620,2026-09-02 04:25:37,NDM_000081,BILL_PAYMENT,USSD,5,4000.82,CP_001471,COMPLETED
TXN_0079871,2026-09-02 05:49:58,NDM_000081,P2P_TRANSFER,Web,5,3093.37,CP_004464,COMPLETED
TXN_0058057,2026-09-05 20:36:43,NDM_000081,BILL_PAYMENT,USSD,5,1484.91,CP_003714,FAILED
TXN_0071750,2026-09-05 22:13:39,NDM_000081,P2P_TRANSFER,USSD,5,1465.53,CP_003510,COMPLETED
TXN_0023742,2026-09-07 14:33:23,NDM_000081,BILL_PAYMENT,Web,5,1075.79,CP_006082,COMPLETED
TXN_0049605,2026-09-09 12:49:16,NDM_000081,P2P_TRANSFER,USSD,5,2115.31,CP_002246,COMPLETED
TXN_0032358,2026-09-09 15:09:07,NDM_000081,BANK_TRANSFER,USSD,5,3224.36,CP_002551,COMPLETED
TXN_0071915,2026-09-11 11:29:52,NDM_000081,MERCHANT_PAYMENT,USSD,5,3454.09,CP_002157,COMPLETED
TXN_0095635,2026-09-11 13:09:46,NDM_000081,P2P_TRANSFER,USSD,5,1361.04,CP_005696,COMPLETED
TXN_0037332,2026-09-12 03:09:44,NDM_000081,BILL_PAYMENT,USSD,5,4746.62,CP_008757,COMPLETED
TXN_0029215,2026-09-16 03:58:57,NDM_000081,MERCHANT_PAYMENT,USSD,5,1363.88,CP_009483,COMPLETED
TXN_0072079,2026-09-18 03:23:25,NDM_000081,CASH_OUT,USSD,5,3003.02,CP_004031,COMPLETED
TXN_0057140,2026-09-18 08:56:44,NDM_000081,P2P_TRANSFER,USSD,5,6295.38,CP_000725,COMPLETED
TXN_0058082,2026-09-20 02:29:37,NDM_000081,AIRTIME_PURCHASE,Web,5,1786.86,CP_004751,COMPLETED
TXN_0030269,2026-09-21 07:20:33,NDM_000081,P2P_TRANSFER,USSD,5,1061.29,CP_001500,COMPLETED
TXN_0075290,2026-09-24 07:32:36,NDM_000081,MERCHANT_PAYMENT,Web,5,1248.82,CP_001617,COMPLETED
TXN_0004523,2026-09-25 20:43:13,NDM_000081,AIRTIME_PURCHASE,USSD,5,4923.83,CP_003178,COMPLETED
TXN_0025972,2026-09-27 10:55:44,NDM_000081,AIRTIME_PURCHASE,USSD,5,851.74,CP_001777,COMPLETED
TXN_0097196,2026-09-28 00:25:43,NDM_000081,MERCHANT_PAYMENT,USSD,5,2392.46,CP_007495,COMPLETED
TXN_0052791,2026-09-28 20:38:07,NDM_000081,BILL_PAYMENT,Mobile_App,5,4118.27,CP_001208,COMPLETED
TXN_0001091,2026-09-02 08:08:34,NDM_000082,MERCHANT_PAYMENT,USSD,1,1647.62,CP_007644,COMPLETED
TXN_0099732,2026-09-03 11:01:08,NDM_000082,MERCHANT_PAYMENT,Web,1,1732.52,CP_004597,COMPLETED
TXN_0056895,2026-09-07 01:47:51,NDM_000082,P2P_TRANSFER,Web,1,1558.96,CP_008318,COMPLETED
TXN_0014339,2026-09-07 17:42:42,NDM_000082,BILL_PAYMENT,USSD,1,2004.33,CP_006380,COMPLETED
TXN_0004904,2026-09-08 19:22:01,NDM_000082,P2P_TRANSFER,USSD,1,1449.07,CP_009911,COMPLETED
TXN_0041224,2026-09-09 14:43:17,NDM_000082,P2P_TRANSFER,Mobile_App,1,939.84,CP_005615,COMPLETED
TXN_0086930,2026-09-11 00:39:12,NDM_000082,AIRTIME_PURCHASE,Mobile_App,1,1722.55,CP_004057,COMPLETED
TXN_0058706,2026-09-12 10:39:28,NDM_000082,AIRTIME_PURCHASE,Web,1,1820.66,CP_007521,FAILED
TXN_0048903,2026-09-15 07:31:01,NDM_000082,P2P_TRANSFER,USSD,1,765.3,CP_002745,COMPLETED
TXN_0031851,2026-09-18 10:12:06,NDM_000082,P2P_TRANSFER,Mobile_App,1,1739.88,CP_000515,COMPLETED
TXN_0091461,2026-09-20 02:17:03,NDM_000082,P2P_TRANSFER,USSD,1,1126.64,CP_005137,COMPLETED
TXN_0098215,2026-09-26 08:39:00,NDM_000082,P2P_TRANSFER,Web,1,2393.42,CP_003047,COMPLETED
TXN_0095582,2026-09-28 06:00:17,NDM_000082,MERCHANT_PAYMENT,Web,1,1585.54,CP_005523,COMPLETED
TXN_0006339,2026-09-07 12:09:18,NDM_000083,MERCHANT_PAYMENT,USSD,1,219.81,CP_007158,COMPLETED
TXN_0096059,2026-09-14 15:34:11,NDM_000083,BILL_PAYMENT,Web,1,253.19,CP_004427,COMPLETED
TXN_0057055,2026-09-14 17:59:41,NDM_000083,MERCHANT_PAYMENT,USSD,1,354.61,CP_008024,COMPLETED
TXN_0041817,2026-09-14 18:02:41,NDM_000083,MERCHANT_PAYMENT,USSD,1,920.13,CP_007586,COMPLETED
TXN_0065749,2026-09-17 09:52:23,NDM_000083,P2P_TRANSFER,USSD,1,476.68,CP_006227,COMPLETED
TXN_0034675,2026-09-19 03:42:02,NDM_000083,BILL_PAYMENT,USSD,1,1514.49,CP_001281,COMPLETED
TXN_0081829,2026-09-20 14:59:24,NDM_000083,CASH_OUT,USSD,1,896.99,CP_005201,COMPLETED
TXN_0081173,2026-09-20 21:44:39,NDM_000083,MERCHANT_PAYMENT,USSD,1,557.56,CP_006031,COMPLETED
TXN_0022480,2026-09-21 11:40:42,NDM_000083,BILL_PAYMENT,Mobile_App,1,331.09,CP_001722,COMPLETED
TXN_0026002,2026-09-22 05:23:56,NDM_000083,P2P_TRANSFER,USSD,1,493.01,CP_003424,COMPLETED
TXN_0046771,2026-09-23 01:03:13,NDM_000083,MERCHANT_PAYMENT,Mobile_App,1,807.62,CP_000286,COMPLETED
TXN_0014032,2026-09-25 17:53:30,NDM_000083,P2P_TRANSFER,Web,1,110.8,CP_007646,COMPLETED
TXN_0081268,2026-09-27 22:17:06,NDM_000083,MERCHANT_PAYMENT,USSD,1,733.64,CP_000253,COMPLETED
TXN_0024912,2026-09-27 23:06:10,NDM_000083,MERCHANT_PAYMENT,USSD,1,219.5,CP_007478,COMPLETED
TXN_0078791,2026-09-28 17:11:05,NDM_000083,P2P_TRANSFER,Web,1,503.2,CP_003283,COMPLETED
TXN_0022521,2026-09-03 13:13:02,NDM_000084,MERCHANT_PAYMENT,USSD,3,3924.71,CP_004739,COMPLETED
TXN_0018886,2026-09-03 20:00:04,NDM_000084,BILL_PAYMENT,USSD,3,796.21,CP_005737,COMPLETED
TXN_0062797,2026-09-05 00:04:36,NDM_000084,P2P_TRANSFER,Web,3,1029.3,CP_006444,COMPLETED
TXN_0037402,2026-09-05 10:54:55,NDM_000084,MERCHANT_PAYMENT,USSD,3,1509.96,CP_009198,COMPLETED
TXN_0028464,2026-09-05 22:36:01,NDM_000084,MERCHANT_PAYMENT,USSD,3,731.73,CP_007197,COMPLETED
TXN_0007012,2026-09-09 14:30:43,NDM_000084,P2P_TRANSFER,Web,3,1278.92,CP_000253,COMPLETED
TXN_0014275,2026-09-11 06:16:45,NDM_000084,P2P_TRANSFER,USSD,3,887.78,CP_003397,COMPLETED
TXN_0069578,2026-09-15 02:10:39,NDM_000084,P2P_TRANSFER,USSD,3,473.72,CP_000494,COMPLETED
TXN_0058809,2026-09-18 10:30:34,NDM_000084,AIRTIME_PURCHASE,USSD,3,3159.05,CP_006780,COMPLETED
TXN_0083506,2026-09-19 14:43:26,NDM_000084,MERCHANT_PAYMENT,USSD,3,1932.63,CP_007161,FAILED
TXN_0067182,2026-09-21 01:46:26,NDM_000084,AIRTIME_PURCHASE,Web,3,425.13,CP_001675,COMPLETED
TXN_0084389,2026-09-22 00:32:02,NDM_000084,CASH_OUT,USSD,3,3632.73,CP_003806,COMPLETED
TXN_0010161,2026-09-22 00:48:08,NDM_000084,P2P_TRANSFER,USSD,3,4127.25,CP_007295,COMPLETED
TXN_0029116,2026-09-22 14:15:14,NDM_000084,MERCHANT_PAYMENT,USSD,3,2132.15,CP_002056,COMPLETED
TXN_0005400,2026-09-24 06:06:40,NDM_000084,P2P_TRANSFER,Mobile_App,3,800.23,CP_005640,COMPLETED
TXN_0055347,2026-09-24 07:08:35,NDM_000084,P2P_TRANSFER,Web,3,1928.85,CP_000709,COMPLETED
TXN_0074329,2026-09-24 20:03:20,NDM_000084,MERCHANT_PAYMENT,USSD,3,1009.54,CP_001922,COMPLETED
TXN_0048676,2026-09-01 09:26:34,NDM_000085,MERCHANT_PAYMENT,Mobile_App,4,413.55,CP_003508,COMPLETED
TXN_0018140,2026-09-04 18:50:48,NDM_000085,P2P_TRANSFER,USSD,4,833.43,CP_002285,COMPLETED
TXN_0059337,2026-09-05 14:40:18,NDM_000085,P2P_TRANSFER,USSD,4,1876.79,CP_001579,FAILED
TXN_0086189,2026-09-10 15:30:01,NDM_000085,MERCHANT_PAYMENT,USSD,4,1862.13,CP_006152,COMPLETED
TXN_0028181,2026-09-10 17:06:49,NDM_000085,BILL_PAYMENT,USSD,4,618.02,CP_007312,COMPLETED
TXN_0097353,2026-09-14 13:52:22,NDM_000085,MERCHANT_PAYMENT,USSD,4,1822.98,CP_003031,COMPLETED
TXN_0007921,2026-09-14 21:36:10,NDM_000085,P2P_TRANSFER,Web,4,912.05,CP_000061,COMPLETED
TXN_0045450,2026-09-17 19:05:40,NDM_000085,MERCHANT_PAYMENT,USSD,4,330.39,CP_008146,COMPLETED
TXN_0004121,2026-09-19 07:02:50,NDM_000085,P2P_TRANSFER,Web,4,430.31,CP_007306,COMPLETED
TXN_0069739,2026-09-21 19:48:29,NDM_000085,BILL_PAYMENT,Mobile_App,4,853.09,CP_002156,COMPLETED
TXN_0003160,2026-09-23 03:49:30,NDM_000085,CASH_OUT,Mobile_App,4,1389.49,CP_005646,COMPLETED
TXN_0060435,2026-09-23 20:50:42,NDM_000085,MERCHANT_PAYMENT,Web,4,258.5,CP_001962,COMPLETED
TXN_0078225,2026-09-26 19:33:06,NDM_000085,BANK_TRANSFER,USSD,4,675.11,CP_005086,COMPLETED
TXN_0025548,2026-09-27 23:05:53,NDM_000085,P2P_TRANSFER,Mobile_App,4,652.86,CP_009019,COMPLETED
TXN_0057099,2026-09-01 01:23:13,NDM_000086,AIRTIME_PURCHASE,USSD,5,2263.9,CP_009591,COMPLETED
TXN_0039813,2026-09-01 03:40:50,NDM_000086,MERCHANT_PAYMENT,USSD,5,1203.58,CP_003058,COMPLETED
TXN_0047262,2026-09-02 06:28:54,NDM_000086,CASH_OUT,USSD,5,536.61,CP_004436,COMPLETED
TXN_0018928,2026-09-03 13:52:59,NDM_000086,MERCHANT_PAYMENT,Web,5,503.05,CP_007815,COMPLETED
TXN_0026872,2026-09-04 15:14:22,NDM_000086,CASH_OUT,USSD,5,432.42,CP_000415,COMPLETED
TXN_0076232,2026-09-06 18:00:51,NDM_000086,P2P_TRANSFER,Mobile_App,5,1583.34,CP_004716,COMPLETED
TXN_0053955,2026-09-08 16:00:56,NDM_000086,P2P_TRANSFER,USSD,5,1001.52,CP_000827,COMPLETED
TXN_0063787,2026-09-12 16:59:28,NDM_000086,AIRTIME_PURCHASE,USSD,5,464.71,CP_009006,COMPLETED
TXN_0038693,2026-09-13 20:13:59,NDM_000086,BILL_PAYMENT,USSD,5,386.61,CP_007329,COMPLETED
TXN_0026664,2026-09-17 12:10:51,NDM_000086,P2P_TRANSFER,USSD,5,1666.37,CP_002247,COMPLETED
TXN_0038360,2026-09-21 16:11:24,NDM_000086,BANK_TRANSFER,USSD,5,764.22,CP_009163,COMPLETED
TXN_0036950,2026-09-25 05:56:10,NDM_000086,AIRTIME_PURCHASE,Web,5,655.9,CP_000596,COMPLETED
TXN_0080647,2026-09-26 06:51:29,NDM_000086,BILL_PAYMENT,USSD,5,1951.82,CP_005183,COMPLETED
TXN_0043549,2026-09-28 00:14:53,NDM_000086,CASH_OUT,USSD,5,1681.52,CP_008568,COMPLETED
TXN_0018395,2026-09-30 23:10:12,NDM_000086,CASH_OUT,Web,5,716.84,CP_000114,REVERSED
TXN_0096424,2026-09-02 16:41:31,NDM_000087,P2P_TRANSFER,Mobile_App,3,530.14,CP_001778,COMPLETED
TXN_0093599,2026-09-02 18:50:01,NDM_000087,P2P_TRANSFER,USSD,3,449.16,CP_008970,COMPLETED
TXN_0050407,2026-09-03 06:28:22,NDM_000087,AIRTIME_PURCHASE,Web,3,359.58,CP_003442,COMPLETED
TXN_0094615,2026-09-03 17:57:22,NDM_000087,P2P_TRANSFER,Mobile_App,3,767.12,CP_000315,COMPLETED
TXN_0074532,2026-09-05 08:32:35,NDM_000087,P2P_TRANSFER,USSD,3,265.97,CP_006003,COMPLETED
TXN_0025687,2026-09-08 16:35:52,NDM_000087,MERCHANT_PAYMENT,Mobile_App,3,589.02,CP_008148,COMPLETED
TXN_0071448,2026-09-10 07:37:13,NDM_000087,CASH_OUT,USSD,3,450.73,CP_003795,COMPLETED
TXN_0083181,2026-09-11 02:05:49,NDM_000087,MERCHANT_PAYMENT,Mobile_App,3,162.47,CP_008374,COMPLETED
TXN_0073933,2026-09-12 17:39:32,NDM_000087,P2P_TRANSFER,Mobile_App,3,651.75,CP_002907,COMPLETED
TXN_0030496,2026-09-15 00:45:54,NDM_000087,P2P_TRANSFER,Web,3,576.47,CP_003928,COMPLETED
TXN_0065914,2026-09-16 15:56:26,NDM_000087,BILL_PAYMENT,Web,3,946.4,CP_007227,COMPLETED
TXN_0086503,2026-09-16 23:23:44,NDM_000087,MERCHANT_PAYMENT,Mobile_App,3,894.17,CP_009033,COMPLETED
TXN_0026391,2026-09-18 09:22:58,NDM_000087,P2P_TRANSFER,USSD,3,203.73,CP_004026,COMPLETED
TXN_0092857,2026-09-18 20:45:40,NDM_000087,P2P_TRANSFER,USSD,3,248.37,CP_008847,FAILED
TXN_0022232,2026-09-20 03:45:34,NDM_000087,MERCHANT_PAYMENT,Web,3,161.91,CP_004567,COMPLETED
TXN_0096178,2026-09-20 10:50:26,NDM_000087,AIRTIME_PURCHASE,Web,3,536.21,CP_001828,COMPLETED
TXN_0025654,2026-09-21 00:43:41,NDM_000087,CASH_OUT,Web,3,128.07,CP_004920,COMPLETED
TXN_0057575,2026-09-23 06:21:41,NDM_000087,MERCHANT_PAYMENT,USSD,3,1023.57,CP_001490,COMPLETED
TXN_0055299,2026-09-23 16:06:42,NDM_000087,P2P_TRANSFER,Mobile_App,3,466.47,CP_000408,COMPLETED
TXN_0086637,2026-09-23 17:52:31,NDM_000087,BILL_PAYMENT,Web,3,120.88,CP_005425,COMPLETED
TXN_0008786,2026-09-27 11:29:26,NDM_000087,MERCHANT_PAYMENT,Web,3,245.89,CP_005586,FAILED
TXN_0002691,2026-09-27 21:43:28,NDM_000087,BILL_PAYMENT,USSD,3,1129.5,CP_002784,COMPLETED
TXN_0039990,2026-09-02 04:51:06,NDM_000088,MERCHANT_PAYMENT,USSD,4,3245.31,CP_001674,COMPLETED
TXN_0036397,2026-09-02 17:04:19,NDM_000088,MERCHANT_PAYMENT,USSD,4,706.0,CP_008954,COMPLETED
TXN_0011936,2026-09-03 01:51:16,NDM_000088,P2P_TRANSFER,Web,4,4850.72,CP_006921,COMPLETED
TXN_0020502,2026-09-03 16:01:07,NDM_000088,MERCHANT_PAYMENT,USSD,4,1613.69,CP_001829,COMPLETED
TXN_0057100,2026-09-05 09:02:29,NDM_000088,P2P_TRANSFER,USSD,4,1509.91,CP_009129,COMPLETED
TXN_0087437,2026-09-06 02:03:51,NDM_000088,MERCHANT_PAYMENT,Mobile_App,4,999.72,CP_008369,COMPLETED
TXN_0040558,2026-09-06 02:30:58,NDM_000088,P2P_TRANSFER,USSD,4,1353.06,CP_008204,COMPLETED
TXN_0047207,2026-09-09 05:54:27,NDM_000088,BANK_TRANSFER,Mobile_App,4,1489.08,CP_002469,COMPLETED
TXN_0098261,2026-09-15 10:24:28,NDM_000088,MERCHANT_PAYMENT,USSD,4,755.3,CP_005991,COMPLETED
TXN_0025556,2026-09-18 10:32:43,NDM_000088,MERCHANT_PAYMENT,USSD,4,2524.11,CP_007267,COMPLETED
TXN_0005312,2026-09-19 06:09:08,NDM_000088,P2P_TRANSFER,USSD,4,2169.6,CP_001667,COMPLETED
TXN_0067025,2026-09-19 16:32:34,NDM_000088,P2P_TRANSFER,USSD,4,4849.63,CP_009859,COMPLETED
TXN_0028097,2026-09-21 02:34:56,NDM_000088,P2P_TRANSFER,USSD,4,4009.25,CP_008919,COMPLETED
TXN_0019152,2026-09-24 05:03:33,NDM_000088,P2P_TRANSFER,Web,4,824.0,CP_005896,COMPLETED
TXN_0073497,2026-09-24 12:11:54,NDM_000088,BILL_PAYMENT,Web,4,639.29,CP_006932,COMPLETED
TXN_0089021,2026-09-25 21:16:51,NDM_000088,P2P_TRANSFER,USSD,4,957.2,CP_000443,COMPLETED
TXN_0098591,2026-09-26 10:04:18,NDM_000088,BILL_PAYMENT,Mobile_App,4,1836.28,CP_003870,COMPLETED
TXN_0051014,2026-09-26 15:39:01,NDM_000088,MERCHANT_PAYMENT,USSD,4,1198.85,CP_001987,COMPLETED
TXN_0092900,2026-09-28 03:15:29,NDM_000088,P2P_TRANSFER,Web,4,1074.32,CP_001966,COMPLETED
TXN_0024721,2026-09-28 20:57:48,NDM_000088,BILL_PAYMENT,Web,4,1581.37,CP_000749,COMPLETED
TXN_0018402,2026-09-29 23:44:09,NDM_000088,P2P_TRANSFER,USSD,4,646.17,CP_009822,COMPLETED
