ticket_id,timestamp,account_id,text,priority
TICKET_001217,2026-09-25 04:26:38,NDM_002016,I noticed a transfer that I do not recognise.,Medium
TICKET_001465,2026-09-07 05:57:18,NDM_002017,I cannot access my account and my password no longer works.,Medium
TICKET_001215,2026-09-26 02:02:54,NDM_002018,Please help me update my registered mobile number.,Medium
TICKET_000173,2026-09-02 15:52:53,NDM_002022,Please help me update my registered mobile number.,Low
TICKET_000624,2026-09-10 18:18:17,NDM_002022,My SIM card was replaced and I cannot log in.,Low
TICKET_000872,2026-09-14 01:07:20,NDM_002023,My account is locked after several login attempts.,Medium
TICKET_000802,2026-09-29 23:46:26,NDM_002023,I cannot access my account and my password no longer works.,Medium
TICKET_000663,2026-09-11 09:55:36,NDM_002024,Please help me update my registered mobile number.,Low
TICKET_000399,2026-09-02 01:16:25,NDM_002027,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000057,2026-09-05 17:38:46,NDM_002032,My SIM card was replaced and I cannot log in.,High
TICKET_000631,2026-09-09 09:22:09,NDM_002035,There is no problem with my account; I need assistance with a payment.,High
TICKET_000968,2026-09-06 04:24:38,NDM_002038,I made this transaction myself but it is showing as pending.,Low
TICKET_001251,2026-09-14 18:46:53,NDM_002040,I made this transaction myself but it is showing as pending.,Low
TICKET_001354,2026-09-07 10:44:07,NDM_002042,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001625,2026-09-13 13:54:21,NDM_002044,My account is locked after several login attempts.,Low
TICKET_000556,2026-09-14 20:57:15,NDM_002044,My account is locked after several login attempts.,Low
TICKET_000186,2026-09-23 07:53:06,NDM_002045,Please help me update my registered mobile number.,Medium
TICKET_001117,2026-09-21 07:35:10,NDM_002052,My account is locked after several login attempts.,Low
TICKET_001369,2026-09-16 00:28:57,NDM_002058,I noticed a transfer that I do not recognise.,High
TICKET_000404,2026-09-15 15:19:57,NDM_002060,There was a transaction on my account that I did not make.,High
TICKET_000048,2026-09-22 17:57:12,NDM_002068,I made this transaction myself but it is showing as pending.,High
TICKET_001600,2026-09-09 13:22:24,NDM_002069,I received an OTP that I did not request.,Low
TICKET_000044,2026-09-12 23:03:02,NDM_002071,I made this transaction myself but it is showing as pending.,Medium
TICKET_001049,2026-09-01 15:47:55,NDM_002073,My phone was lost and I need to secure my account.,Low
TICKET_000267,2026-09-10 11:45:52,NDM_002073,I changed my phone and need help accessing my account.,Low
TICKET_001898,2026-09-10 09:20:13,NDM_002076,I made this transaction myself but it is showing as pending.,Low
TICKET_001276,2026-09-25 07:02:10,NDM_002076,There was a transaction on my account that I did not make.,Low
TICKET_000916,2026-09-26 06:43:56,NDM_002076,I changed my phone and need help accessing my account.,Low
TICKET_000887,2026-09-07 05:43:47,NDM_002077,I made this transaction myself but it is showing as pending.,Low
TICKET_000136,2026-09-18 00:06:20,NDM_002083,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000420,2026-09-29 13:54:28,NDM_002084,I noticed a transfer that I do not recognise.,Low
TICKET_001857,2026-09-12 03:51:36,NDM_002087,I changed my phone and need help accessing my account.,Medium
TICKET_001060,2026-09-08 11:31:02,NDM_002090,There is no problem with my account; I need assistance with a payment.,High
TICKET_001482,2026-09-07 19:54:01,NDM_002096,I received an OTP that I did not request.,Low
TICKET_001371,2026-09-15 20:33:25,NDM_002097,I am travelling and cannot access my normal device.,Low
TICKET_000794,2026-09-08 23:23:51,NDM_002100,I cannot access my account and my password no longer works.,Low
TICKET_001033,2026-09-28 11:12:48,NDM_002101,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001860,2026-09-06 22:10:02,NDM_002105,I received an OTP that I did not request.,Low
TICKET_001949,2026-09-15 04:03:10,NDM_002107,I received an OTP that I did not request.,Low
TICKET_001372,2026-09-09 15:39:04,NDM_002108,I cannot access my account and my password no longer works.,Low
TICKET_001150,2026-09-29 18:59:57,NDM_002110,I noticed a transfer that I do not recognise.,Low
TICKET_000280,2026-09-23 00:32:45,NDM_002113,I noticed a transfer that I do not recognise.,Medium
TICKET_000402,2026-09-08 04:34:27,NDM_002115,I received an OTP that I did not request.,Low
TICKET_001928,2026-09-17 02:53:00,NDM_002116,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000674,2026-09-07 13:36:17,NDM_002120,There was a transaction on my account that I did not make.,Low
TICKET_001531,2026-09-26 01:09:35,NDM_002120,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001609,2026-09-29 04:24:12,NDM_002120,Please help me update my registered mobile number.,Low
TICKET_000771,2026-09-03 00:01:49,NDM_002122,My account is locked after several login attempts.,Low
TICKET_000498,2026-09-12 18:54:39,NDM_002126,I am travelling and cannot access my normal device.,Low
TICKET_001065,2026-09-09 11:42:05,NDM_002127,There was a transaction on my account that I did not make.,Medium
TICKET_000027,2026-09-03 12:38:19,NDM_002129,Please help me update my registered mobile number.,Low
TICKET_000352,2026-09-06 07:55:01,NDM_002134,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001799,2026-09-28 18:05:28,NDM_002134,My phone was lost and I need to secure my account.,Medium
TICKET_001333,2026-09-10 11:20:27,NDM_002135,I cannot access my account and my password no longer works.,Medium
TICKET_000101,2026-09-12 07:50:01,NDM_002136,My account is locked after several login attempts.,Medium
TICKET_001905,2026-09-16 13:40:13,NDM_002137,My SIM card was replaced and I cannot log in.,Low
TICKET_001921,2026-09-06 15:15:37,NDM_002138,Please help me update my registered mobile number.,Low
TICKET_001746,2026-09-12 00:46:36,NDM_002138,I noticed a transfer that I do not recognise.,Medium
TICKET_001841,2026-09-07 08:39:41,NDM_002143,I am travelling and cannot access my normal device.,Low
TICKET_000966,2026-09-21 05:53:18,NDM_002145,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001990,2026-09-07 20:22:53,NDM_002149,My account is locked after several login attempts.,Low
TICKET_000491,2026-09-29 20:25:14,NDM_002152,My SIM card was replaced and I cannot log in.,Low
TICKET_000919,2026-09-14 03:24:31,NDM_002154,There is no problem with my account; I need assistance with a payment.,High
TICKET_000430,2026-09-23 05:04:46,NDM_002157,I received an OTP that I did not request.,Low
TICKET_001224,2026-09-02 21:39:07,NDM_002162,I changed my phone and need help accessing my account.,Low
TICKET_000077,2026-09-24 11:41:10,NDM_002162,I cannot access my account and my password no longer works.,Low
TICKET_000864,2026-09-17 10:56:36,NDM_002164,Please help me update my registered mobile number.,High
TICKET_000178,2026-09-19 18:34:32,NDM_002165,I received an OTP that I did not request.,Medium
TICKET_000852,2026-09-09 22:18:07,NDM_002166,My phone was lost and I need to secure my account.,Low
TICKET_000521,2026-09-01 18:45:58,NDM_002167,My phone was lost and I need to secure my account.,Medium
TICKET_001235,2026-09-09 01:50:55,NDM_002174,Please help me update my registered mobile number.,Low
TICKET_001901,2026-09-03 13:30:55,NDM_002185,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001585,2026-09-11 16:33:24,NDM_002185,My SIM card was replaced and I cannot log in.,Low
TICKET_000109,2026-09-12 01:05:10,NDM_002185,My SIM card was replaced and I cannot log in.,Medium
TICKET_000251,2026-09-21 23:07:45,NDM_002187,There was a transaction on my account that I did not make.,Low
TICKET_001136,2026-09-01 08:38:50,NDM_002190,Please help me update my registered mobile number.,Low
TICKET_001734,2026-09-15 18:15:56,NDM_002190,My SIM card was replaced and I cannot log in.,Low
TICKET_001063,2026-09-28 21:35:35,NDM_002194,I made this transaction myself but it is showing as pending.,Medium
TICKET_001227,2026-09-28 11:15:18,NDM_002195,There was a transaction on my account that I did not make.,Low
TICKET_001143,2026-09-17 03:07:59,NDM_002201,My phone was lost and I need to secure my account.,Low
TICKET_001078,2026-09-28 04:39:20,NDM_002202,I received an OTP that I did not request.,Low
TICKET_000126,2026-09-06 11:49:02,NDM_002208,My account is locked after several login attempts.,Medium
TICKET_001813,2026-09-09 11:06:17,NDM_002208,I noticed a transfer that I do not recognise.,High
TICKET_000791,2026-09-08 20:11:48,NDM_002210,I made this transaction myself but it is showing as pending.,Low
TICKET_000412,2026-09-14 05:30:38,NDM_002211,I am travelling and cannot access my normal device.,Medium
TICKET_000960,2026-09-23 01:58:10,NDM_002212,I am travelling and cannot access my normal device.,Medium
TICKET_001719,2026-09-16 02:50:44,NDM_002217,I received an OTP that I did not request.,Low
TICKET_001250,2026-09-02 22:19:22,NDM_002219,I noticed a transfer that I do not recognise.,Low
TICKET_000573,2026-09-26 09:24:09,NDM_002219,I made this transaction myself but it is showing as pending.,Low
TICKET_000148,2026-09-03 04:23:27,NDM_002221,I cannot access my account and my password no longer works.,Medium
TICKET_000684,2026-09-18 04:52:51,NDM_002224,My SIM card was replaced and I cannot log in.,Low
TICKET_001389,2026-09-19 21:59:34,NDM_002224,There was a transaction on my account that I did not make.,Medium
TICKET_001440,2026-09-15 23:36:37,NDM_002227,Please help me update my registered mobile number.,Low
TICKET_001046,2026-09-08 06:49:03,NDM_002228,My phone was lost and I need to secure my account.,Low
TICKET_000797,2026-09-16 08:09:52,NDM_002228,My account is locked after several login attempts.,Medium
TICKET_001594,2026-09-29 01:50:53,NDM_002232,My phone was lost and I need to secure my account.,Medium
TICKET_001433,2026-09-27 03:35:11,NDM_002234,There is no problem with my account; I need assistance with a payment.,High
TICKET_001189,2026-09-28 23:27:25,NDM_002235,My phone was lost and I need to secure my account.,Low
TICKET_000318,2026-09-18 22:43:18,NDM_002237,I noticed a transfer that I do not recognise.,Low
TICKET_000718,2026-09-07 14:12:36,NDM_002241,I made this transaction myself but it is showing as pending.,Low
TICKET_001452,2026-09-03 23:16:52,NDM_002242,I made this transaction myself but it is showing as pending.,Low
TICKET_000326,2026-09-13 14:25:02,NDM_002242,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001402,2026-09-26 04:54:53,NDM_002242,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000436,2026-09-23 21:01:11,NDM_002244,I am travelling and cannot access my normal device.,Low
TICKET_000003,2026-09-12 20:01:04,NDM_002248,I cannot access my account and my password no longer works.,Low
TICKET_000086,2026-09-19 10:07:36,NDM_002248,I received an OTP that I did not request.,Low
TICKET_001917,2026-09-02 08:01:33,NDM_002251,I cannot access my account and my password no longer works.,Low
TICKET_001202,2026-09-11 05:12:01,NDM_002260,I received an OTP that I did not request.,Low
TICKET_001723,2026-09-03 05:40:07,NDM_002265,I changed my phone and need help accessing my account.,Low
TICKET_000207,2026-09-20 17:27:16,NDM_002265,I cannot access my account and my password no longer works.,High
TICKET_001489,2026-09-26 22:20:17,NDM_002265,My SIM card was replaced and I cannot log in.,Medium
TICKET_000341,2026-09-08 13:27:14,NDM_002276,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000723,2026-09-13 16:30:24,NDM_002276,I noticed a transfer that I do not recognise.,Low
TICKET_001682,2026-09-28 19:30:33,NDM_002278,My account is locked after several login attempts.,Low
TICKET_000991,2026-09-19 23:31:18,NDM_002279,My SIM card was replaced and I cannot log in.,Low
TICKET_001439,2026-09-09 20:37:43,NDM_002280,My account is locked after several login attempts.,Low
TICKET_001690,2026-09-17 10:13:27,NDM_002282,I made this transaction myself but it is showing as pending.,Medium
TICKET_001732,2026-09-01 01:44:28,NDM_002283,I cannot access my account and my password no longer works.,Low
TICKET_000040,2026-09-21 06:38:38,NDM_002286,I made this transaction myself but it is showing as pending.,Low
TICKET_000905,2026-09-09 07:49:43,NDM_002287,My SIM card was replaced and I cannot log in.,Medium
TICKET_001355,2026-09-22 17:51:32,NDM_002288,I made this transaction myself but it is showing as pending.,High
TICKET_001745,2026-09-05 06:24:59,NDM_002290,My phone was lost and I need to secure my account.,Low
TICKET_000468,2026-09-25 00:35:30,NDM_002293,Please help me update my registered mobile number.,Low
TICKET_000591,2026-09-05 07:24:50,NDM_002296,My account is locked after several login attempts.,Low
TICKET_000487,2026-09-01 07:27:47,NDM_002297,My SIM card was replaced and I cannot log in.,Low
TICKET_001435,2026-09-04 02:22:58,NDM_002299,I cannot access my account and my password no longer works.,Low
TICKET_000298,2026-09-17 18:32:53,NDM_002301,Please help me update my registered mobile number.,Medium
TICKET_000056,2026-09-17 10:06:14,NDM_002302,I received an OTP that I did not request.,High
TICKET_000526,2026-09-19 21:59:39,NDM_002305,I noticed a transfer that I do not recognise.,High
TICKET_000113,2026-09-23 23:17:05,NDM_002306,I received an OTP that I did not request.,Low
TICKET_000773,2026-09-25 14:17:40,NDM_002307,There is no problem with my account; I need assistance with a payment.,High
TICKET_001793,2026-09-10 03:50:56,NDM_002308,I am travelling and cannot access my normal device.,Low
TICKET_000660,2026-09-02 17:05:02,NDM_002312,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001116,2026-09-20 12:29:43,NDM_002313,My phone was lost and I need to secure my account.,Medium
TICKET_001842,2026-09-11 10:21:51,NDM_002318,I changed my phone and need help accessing my account.,Medium
