account_id,home_city,account_age_days,customer_segment,preferred_channel,device_platform,typical_transaction_amount,typical_daily_transactions,baseline_risk_tier,primary_device_id,primary_sim_hash
NDM_001318,Windhoek,550,Standard,USSD,iOS,1335.62,4,Low,DEV_0001318,2f9d02d678ff7cca
NDM_001319,Windhoek,1180,Standard,Mobile_App,Android,390.56,4,Low,DEV_0001319,9375edd10966df8c
NDM_001320,Keetmanshoop,1746,Premium,USSD,Android,2292.71,2,Low,DEV_0001320,61988eaf6c7b5a1c
NDM_001321,Walvis Bay,624,Standard,USSD,iOS,468.09,8,Low,DEV_0001321,29597512cc2e0001
NDM_001322,Oshakati,3455,Standard,Mobile_App,Android,575.35,4,Low,DEV_0001322,4cab6f27e298ce6c
NDM_001323,Swakopmund,2307,Standard,USSD,iOS,229.5,5,Medium,DEV_0001323,3fb10f2be3481acf
NDM_001324,Keetmanshoop,3293,Standard,USSD,iOS,1169.15,7,Low,DEV_0001324,9c2ced140e26ad52
NDM_001325,Windhoek,486,Standard,USSD,Android,411.71,4,Low,DEV_0001325,3ab039bf1d66bbdf
NDM_001326,Windhoek,2466,Standard,USSD,Android,854.85,2,Low,DEV_0001326,11f12cd8ecae16ac
NDM_001327,Windhoek,3253,Standard,USSD,Android,1300.39,5,Low,DEV_0001327,50fb6c8e883f3e3a
NDM_001328,Swakopmund,3346,Standard,Web,Android,138.9,4,Medium,DEV_0001328,95ced7f00fccc30c
NDM_001329,Rundu,3499,Standard,Web,Android,135.71,3,Low,DEV_0001329,11ca06d3d9a96832
NDM_001330,Keetmanshoop,1875,Standard,USSD,Android,493.89,6,Low,DEV_0001330,5a8b03b1e2cb22d0
NDM_001331,Swakopmund,1999,Standard,USSD,Android,567.67,3,Low,DEV_0001331,244c4e99aaf6453f
NDM_001332,Swakopmund,101,Standard,Mobile_App,iOS,778.92,2,Low,DEV_0001332,9928e66e6ebf631d
NDM_001333,Rundu,2388,Standard,Mobile_App,iOS,472.71,4,High,DEV_0001333,d911609119b942b9
NDM_001334,Windhoek,586,Standard,USSD,iOS,317.92,5,Low,DEV_0001334,9f7ae761993047e5
NDM_001335,Windhoek,740,Standard,USSD,Android,55.37,7,Low,DEV_0001335,571485ffeacd0586
NDM_001336,Walvis Bay,3257,Standard,USSD,Android,660.18,3,Medium,DEV_0001336,5ef183e8c89edc07
NDM_001337,Windhoek,805,Standard,USSD,Android,1226.02,6,Medium,DEV_0001337,cf97f98641e50607
NDM_001338,Swakopmund,775,Standard,USSD,iOS,167.04,4,Low,DEV_0001338,99fa3635a5e9a44d
NDM_001339,Rundu,2673,Standard,USSD,Android,1825.68,2,Low,DEV_0001339,82684b021a4446c2
NDM_001340,Windhoek,828,Standard,USSD,Android,758.28,3,Medium,DEV_0001340,225bbf08cf074454
NDM_001341,Swakopmund,2239,Standard,Web,Android,989.0,2,Low,DEV_0001341,d3b2199155c42ef9
NDM_001342,Windhoek,1218,Premium,Web,iOS,950.83,5,Low,DEV_0001342,9e64ad589f30970c
NDM_001343,Oshakati,782,Standard,USSD,Android,238.61,4,Medium,DEV_0001343,1afb7e9884f0bdaa
NDM_001344,Windhoek,1515,Premium,Web,Android,771.81,2,Medium,DEV_0001344,8884300f2a8c7c4b
NDM_001345,Walvis Bay,1103,Premium,Web,iOS,314.52,5,Low,DEV_0001345,fbdf6fd4be45b2dc
NDM_001346,Oshakati,2682,Standard,USSD,Android,402.04,4,Low,DEV_0001346,b435684b11103083
NDM_001347,Rundu,826,Standard,USSD,Android,583.62,4,Low,DEV_0001347,dd171570e30d2938
NDM_001348,Windhoek,3261,Standard,USSD,iOS,1768.63,3,Low,DEV_0001348,0075a02b11784082
NDM_001349,Oshakati,592,Business,Web,Android,383.6,6,High,DEV_0001349,2e58b6f3c2f3d6a0
NDM_001350,Windhoek,1282,Standard,USSD,Android,413.94,3,Low,DEV_0001350,c3ac9eec700d6f27
NDM_001351,Swakopmund,2452,Standard,USSD,iOS,364.13,5,Medium,DEV_0001351,70a216294d81aa2c
NDM_001352,Swakopmund,3187,Standard,Mobile_App,Android,840.46,1,Medium,DEV_0001352,38d4fe75de318b03
NDM_001353,Windhoek,1019,Standard,USSD,Android,511.38,7,Low,DEV_0001353,c0522d726f9c07d9
NDM_001354,Windhoek,2892,Standard,Web,Android,462.0,6,Low,DEV_0001354,c5981dbcb4e28b47
NDM_001355,Rundu,1524,Standard,Web,Android,457.93,9,Low,DEV_0001355,cb6812493678176b
NDM_001356,Swakopmund,828,Standard,Mobile_App,Android,547.35,6,Medium,DEV_0001356,5bbabe86656c703c
NDM_001357,Windhoek,2486,Standard,Web,iOS,271.76,4,High,DEV_0001357,44fc2c98a100c608
NDM_001358,Oshakati,272,Standard,USSD,Android,860.03,5,Low,DEV_0001358,6170f23bd3e5c753
NDM_001359,Windhoek,2780,Standard,Mobile_App,Android,287.86,3,Medium,DEV_0001359,4fbdc3a71795e838
NDM_001360,Rundu,2198,Standard,USSD,Android,254.16,6,Low,DEV_0001360,809a4693844c7b83
NDM_001361,Oshakati,1550,Standard,Web,Android,296.63,3,Low,DEV_0001361,ab3bf61519602c7a
NDM_001362,Rundu,923,Standard,USSD,iOS,218.17,2,Low,DEV_0001362,37803d1119e62f4e
NDM_001363,Walvis Bay,2285,Standard,USSD,Android,507.28,3,Low,DEV_0001363,a75a48fb9d4f4f2f
NDM_001364,Windhoek,3338,Standard,USSD,Android,971.81,4,Medium,DEV_0001364,ddebed391f666c6f
NDM_001365,Windhoek,309,Standard,Web,Android,174.79,7,Low,DEV_0001365,68c449d348977803
NDM_001366,Swakopmund,2950,Standard,USSD,Android,227.46,2,Low,DEV_0001366,e1d897864fd65c6b
NDM_001367,Swakopmund,2028,Standard,USSD,iOS,214.86,4,Medium,DEV_0001367,99631f56f1ac86d9
NDM_001368,Windhoek,3548,Standard,USSD,Android,483.21,4,Medium,DEV_0001368,f636f4a33aa84519
NDM_001369,Keetmanshoop,1213,Standard,Web,Android,1827.07,8,Low,DEV_0001369,aefd5ae9ab21cf88
NDM_001370,Rundu,2855,Standard,USSD,Android,213.2,2,Low,DEV_0001370,326d49335ee7093e
NDM_001371,Windhoek,180,Standard,USSD,iOS,468.59,6,Medium,DEV_0001371,e4caf5e3edf65112
NDM_001372,Windhoek,1456,Standard,Web,Android,391.31,5,Medium,DEV_0001372,20ea4f10fccc664d
NDM_001373,Swakopmund,3507,Standard,USSD,Android,734.72,4,Medium,DEV_0001373,5679f998da597b57
NDM_001374,Oshakati,3412,Premium,Mobile_App,Android,299.95,6,Medium,DEV_0001374,83a548bdd242820f
NDM_001375,Swakopmund,307,Standard,Web,iOS,796.75,4,Low,DEV_0001375,fff06c6660006d03
NDM_001376,Oshakati,3571,Standard,Web,Android,206.79,4,High,DEV_0001376,5e3131cea05fcf2d
NDM_001377,Walvis Bay,992,Standard,Web,Android,332.9,4,Medium,DEV_0001377,053ec515b2c617d3
NDM_001378,Rundu,1654,Standard,USSD,Android,333.32,5,Low,DEV_0001378,7e4110652804296b
NDM_001379,Keetmanshoop,891,Standard,Web,Android,427.83,4,Low,DEV_0001379,dc19d1dc3a2cf58f
NDM_001380,Windhoek,3393,Standard,USSD,Android,247.77,2,Low,DEV_0001380,c6f8d7978a937ecd
NDM_001381,Swakopmund,3532,Standard,USSD,Android,183.68,7,Medium,DEV_0001381,767e058c35425666
NDM_001382,Keetmanshoop,896,Standard,USSD,Android,292.07,7,Low,DEV_0001382,e04a459a3d6281d2
NDM_001383,Windhoek,606,Premium,Web,Android,774.91,3,Low,DEV_0001383,2c464ed7c8dedb06
NDM_001384,Rundu,1110,Premium,Web,Android,290.1,5,Low,DEV_0001384,1a6fd59d35ba7de6
NDM_001385,Keetmanshoop,2329,Standard,Mobile_App,Android,807.0,3,Low,DEV_0001385,22b45dc37dafad92
NDM_001386,Rundu,1260,Standard,USSD,iOS,360.05,3,Medium,DEV_0001386,e87001ffd1313232
NDM_001387,Walvis Bay,1038,Standard,USSD,Android,186.9,5,Low,DEV_0001387,ab680fd82da91853
NDM_001388,Keetmanshoop,2740,Standard,Web,Android,551.89,2,Low,DEV_0001388,5f162656b71c1467
NDM_001389,Windhoek,3322,Standard,Web,iOS,587.14,4,Low,DEV_0001389,c6006cac7e5cf204
NDM_001390,Swakopmund,1078,Premium,USSD,iOS,714.56,3,Low,DEV_0001390,2be0d06cbdf368d2
NDM_001391,Oshakati,692,Standard,Web,iOS,110.58,8,High,DEV_0001391,e5d1dd6428009784
NDM_001392,Windhoek,3454,Standard,USSD,Android,422.3,2,Low,DEV_0001392,097dccc98aaeef93
NDM_001393,Swakopmund,1896,Standard,Web,Android,759.57,4,Low,DEV_0001393,d716668cc25778ad
NDM_001394,Keetmanshoop,2153,Standard,USSD,iOS,701.41,2,Low,DEV_0001394,3fbaa24c87dace8b
NDM_001395,Swakopmund,1292,Standard,USSD,Android,344.0,2,Low,DEV_0001395,e7aca2f323abe956
NDM_001396,Swakopmund,1931,Standard,USSD,Android,417.86,2,Low,DEV_0001396,e5c918fe4efde664
NDM_001397,Oshakati,2017,Standard,Web,Android,151.61,4,Low,DEV_0001397,a924fe7a42ad90f8
NDM_001398,Windhoek,1146,Standard,USSD,Android,1561.63,4,Medium,DEV_0001398,01a244794b8ca6fe
NDM_001399,Oshakati,1716,Standard,USSD,Android,604.53,8,Medium,DEV_0001399,a8d140dec9624fe7
NDM_001400,Windhoek,2274,Standard,Web,Android,2331.43,4,Low,DEV_0001400,2e9fc54aa38003ef
NDM_001401,Keetmanshoop,3570,Premium,USSD,iOS,1124.92,4,Low,DEV_0001401,f3c8752467e32b98
NDM_001402,Windhoek,2158,Standard,USSD,iOS,698.76,7,Low,DEV_0001402,862d62dd6b1d2794
NDM_001403,Swakopmund,3391,Standard,USSD,Android,2400.48,3,Low,DEV_0001403,d4c6ef8989706a7c
NDM_001404,Windhoek,2336,Premium,Mobile_App,Android,191.15,4,Low,DEV_0001404,2ca059522815b7ac
NDM_001405,Windhoek,83,Standard,USSD,iOS,211.9,5,Medium,DEV_0001405,d44904d1ef9a760d
NDM_001406,Rundu,1861,Standard,USSD,Android,918.1,4,Low,DEV_0001406,966470da0d53b2d2
NDM_001407,Walvis Bay,2720,Business,USSD,iOS,1390.02,5,Medium,DEV_0001407,025c9daf952f0910
NDM_001408,Windhoek,3183,Premium,Web,Android,529.57,3,Low,DEV_0001408,4e9f0d3679c7c64f
NDM_001409,Windhoek,2383,Premium,USSD,iOS,500.57,3,Low,DEV_0001409,323668074d524791
NDM_001410,Swakopmund,2658,Standard,USSD,iOS,2388.27,5,Low,DEV_0001410,ac28c69145ef61cc
NDM_001411,Windhoek,2231,Standard,USSD,Android,282.97,7,High,DEV_0001411,ea5b2792f6eac47a
NDM_001412,Rundu,3438,Standard,USSD,Android,1274.39,5,Low,DEV_0001412,d1705e0f0e2c341b
NDM_001413,Windhoek,1505,Standard,Web,Android,1548.08,1,Low,DEV_0001413,2dcadde8226fefc1
NDM_001414,Oshakati,2434,Standard,Mobile_App,Android,620.73,3,Medium,DEV_0001414,589ea4e615d539fd
NDM_001415,Windhoek,259,Standard,USSD,Android,1301.61,3,Low,DEV_0001415,7e8b697f079b1a67
NDM_001416,Windhoek,615,Premium,USSD,Android,245.74,4,Medium,DEV_0001416,d6cd97b28c944615
NDM_001417,Oshakati,2579,Premium,Mobile_App,Android,607.47,7,Low,DEV_0001417,8f8b322649ea3b8c
NDM_001418,Swakopmund,3427,Standard,USSD,Android,339.27,4,Low,DEV_0001418,5d94c1874ca81f9f
NDM_001419,Windhoek,3321,Standard,USSD,Android,246.9,3,High,DEV_0001419,32544f7e434928c2
NDM_001420,Walvis Bay,2986,Standard,USSD,iOS,1542.37,4,Low,DEV_0001420,6a35c044f6ee0862
NDM_001421,Windhoek,2799,Standard,USSD,iOS,520.5,6,Low,DEV_0001421,bfdcf5e679baed97
NDM_001422,Rundu,734,Standard,USSD,iOS,526.56,3,Low,DEV_0001422,7731a8abbdaff7fd
NDM_001423,Oshakati,3288,Standard,USSD,Android,190.81,4,Medium,DEV_0001423,33e3811f077dfa29
NDM_001424,Walvis Bay,1193,Standard,USSD,iOS,1108.75,3,Low,DEV_0001424,3d665d5c12737895
NDM_001425,Keetmanshoop,619,Standard,USSD,Android,559.7,4,Medium,DEV_0001425,647daeab0436256b
NDM_001426,Walvis Bay,335,Premium,Mobile_App,iOS,608.62,2,Low,DEV_0001426,84f26c8dedad11b2
NDM_001427,Walvis Bay,1075,Standard,USSD,iOS,703.34,2,Low,DEV_0001427,83b45474b928ed88
NDM_001428,Walvis Bay,1962,Standard,USSD,Android,1232.02,2,Low,DEV_0001428,ed1d409b3d7b3c4c
NDM_001429,Keetmanshoop,2654,Premium,Mobile_App,Android,501.18,3,Low,DEV_0001429,0461a62fd75137d1
NDM_001430,Windhoek,2652,Standard,USSD,Android,435.79,4,Low,DEV_0001430,609543dc891c6372
NDM_001431,Windhoek,2125,Premium,Web,Android,827.95,1,Low,DEV_0001431,44c435cca3daa269
NDM_001432,Swakopmund,1199,Standard,USSD,Android,714.42,4,Low,DEV_0001432,f441b217a01d0be3
NDM_001433,Windhoek,1045,Standard,USSD,Android,542.94,5,Low,DEV_0001433,5d614769b0dcb0fd
NDM_001434,Windhoek,1594,Standard,USSD,Android,418.27,4,Low,DEV_0001434,cc91081cbc46e4c5
NDM_001435,Windhoek,2660,Standard,USSD,Android,738.86,4,Low,DEV_0001435,2b2367af662931a2
NDM_001436,Rundu,3243,Standard,USSD,Android,414.13,11,Medium,DEV_0001436,b6b518fdf913893d
NDM_001437,Windhoek,758,Premium,USSD,Android,1443.6,5,Low,DEV_0001437,09976b5a5e446cd5
NDM_001438,Keetmanshoop,1452,Standard,USSD,Android,1142.72,6,Low,DEV_0001438,0f4a43abf9da2be1
NDM_001439,Rundu,2585,Premium,Mobile_App,Android,122.27,5,Medium,DEV_0001439,42e5b72e56cab1be
NDM_001440,Swakopmund,3320,Business,Mobile_App,iOS,130.35,4,Low,DEV_0001440,373eac2c42720efb
NDM_001441,Swakopmund,50,Standard,USSD,iOS,470.63,6,Low,DEV_0001441,0b6567798c3c5150
NDM_001442,Walvis Bay,211,Standard,USSD,Android,718.64,3,Low,DEV_0001442,bd3d597eaa34a3a4
NDM_001443,Rundu,2693,Standard,USSD,iOS,787.66,5,Low,DEV_0001443,ebb7ce0174a1d478
NDM_001444,Walvis Bay,2585,Standard,USSD,iOS,1852.98,2,Medium,DEV_0001444,d9f9972b38f657f6
NDM_001445,Windhoek,803,Premium,USSD,iOS,713.4,4,Medium,DEV_0001445,dcb94008954f67e4
NDM_001446,Keetmanshoop,2656,Standard,Web,Android,3817.84,4,Low,DEV_0001446,e50e2dd26c002239
NDM_001447,Walvis Bay,2952,Standard,Web,iOS,616.21,4,Low,DEV_0001447,daeeea30b462aa21
NDM_001448,Walvis Bay,1969,Standard,Mobile_App,Android,391.05,4,Low,DEV_0001448,d25711acd23a19ea
NDM_001449,Windhoek,2211,Standard,Web,Android,555.54,1,Low,DEV_0001449,1e3b51134a79c79b
NDM_001450,Keetmanshoop,3203,Standard,USSD,Android,462.94,4,Low,DEV_0001450,94b862b023dff1d7
NDM_001451,Rundu,2395,Standard,USSD,iOS,515.5,2,Medium,DEV_0001451,284dfd43de3a02d5
NDM_001452,Swakopmund,92,Standard,USSD,iOS,333.13,3,High,DEV_0001452,ae835cf9c5e4fc98
NDM_001453,Oshakati,2842,Standard,Web,iOS,843.62,6,Low,DEV_0001453,d31a4feb3ef90862
NDM_001454,Windhoek,744,Standard,USSD,iOS,702.3,3,Low,DEV_0001454,4d2fe2e0ba4240c8
NDM_001455,Windhoek,3212,Standard,Web,Android,811.67,4,Low,DEV_0001455,11c741daa25b3243
NDM_001456,Windhoek,2308,Standard,USSD,iOS,485.93,4,High,DEV_0001456,ede3905c8a567e7b
NDM_001457,Walvis Bay,3514,Standard,Web,Android,556.34,4,Medium,DEV_0001457,c40aeb81be085b55
NDM_001458,Windhoek,1533,Premium,Web,Android,1106.5,4,Low,DEV_0001458,8bffa7561dfa9e01
NDM_001459,Oshakati,2607,Standard,USSD,Android,387.11,3,Medium,DEV_0001459,500ca706f7a60c96
NDM_001460,Oshakati,2766,Standard,USSD,iOS,1171.19,1,High,DEV_0001460,239d35be1c1a2a07
NDM_001461,Walvis Bay,1156,Standard,Mobile_App,Android,924.21,1,Low,DEV_0001461,cac4e8480a1a6ede
NDM_001462,Oshakati,2117,Standard,Mobile_App,Android,135.94,4,Low,DEV_0001462,dbd58f8d876cbd84
NDM_001463,Windhoek,815,Standard,USSD,Android,568.15,4,Low,DEV_0001463,9fbc4174b8c38504
NDM_001464,Walvis Bay,762,Standard,Web,Android,1758.29,5,Low,DEV_0001464,2cd7e5b08a57967b
NDM_001465,Windhoek,518,Standard,USSD,iOS,519.54,4,Low,DEV_0001465,9b0e9ec6e854d0d0
NDM_001466,Swakopmund,2520,Standard,USSD,Android,593.92,5,Low,DEV_0001466,ac693c382097b72c
NDM_001467,Windhoek,2832,Premium,USSD,iOS,1441.2,7,Low,DEV_0001467,14552cf0768544db
NDM_001468,Walvis Bay,1045,Standard,USSD,iOS,611.16,5,Low,DEV_0001468,fd6e82135617ad85
NDM_001469,Windhoek,1274,Premium,Web,Android,1370.21,4,Low,DEV_0001469,c707e5bed38f6bf9
NDM_001470,Windhoek,1603,Standard,USSD,Android,982.3,4,Medium,DEV_0001470,891d255344da9529
NDM_001471,Windhoek,3591,Standard,USSD,iOS,349.74,4,Medium,DEV_0001471,f7d8f23b07af7d07
NDM_001472,Windhoek,1230,Standard,USSD,Android,2767.74,4,Medium,DEV_0001472,1433f4ac61191dc9
NDM_001473,Windhoek,3100,Premium,USSD,Android,389.32,6,Low,DEV_0001473,0a542908b0c83316
NDM_001474,Windhoek,572,Standard,Web,Android,812.27,3,Low,DEV_0001474,a147753690314aa0
NDM_001475,Swakopmund,2485,Standard,USSD,iOS,196.12,3,Low,DEV_0001475,67f8921a712e25eb
NDM_001476,Windhoek,313,Standard,USSD,iOS,128.5,7,Medium,DEV_0001476,51c7cf08f18aeef1
NDM_001477,Keetmanshoop,305,Standard,USSD,iOS,781.86,3,Low,DEV_0001477,5f5be7ff09b613cc
NDM_001478,Oshakati,3573,Standard,Web,Android,154.97,3,Medium,DEV_0001478,62123214c66a6545
NDM_001479,Windhoek,1376,Standard,USSD,Android,639.68,2,Low,DEV_0001479,f258cd05fa7d61c1
NDM_001480,Windhoek,1577,Standard,USSD,Android,365.89,1,Low,DEV_0001480,faf817e7896bb16e
NDM_001481,Windhoek,839,Standard,Web,Android,840.72,3,Low,DEV_0001481,3d76071086dbd886
NDM_001482,Rundu,1423,Standard,USSD,iOS,474.05,1,Low,DEV_0001482,60474c9d1bae5002
NDM_001483,Keetmanshoop,1185,Standard,Web,iOS,107.92,2,Medium,DEV_0001483,36fe326a049ee552
NDM_001484,Oshakati,1162,Standard,Web,Android,87.01,2,Low,DEV_0001484,0d49c2264a175727
NDM_001485,Keetmanshoop,1396,Standard,USSD,Android,280.2,5,Low,DEV_0001485,1860b2c93dba690a
NDM_001486,Walvis Bay,2556,Standard,Mobile_App,iOS,1786.32,6,Low,DEV_0001486,c4b072363a17c39b
NDM_001487,Windhoek,3500,Standard,Web,Android,971.28,2,Low,DEV_0001487,a6494976ca223b60
NDM_001488,Oshakati,950,Business,USSD,Android,748.79,3,Low,DEV_0001488,99a0124eadb25f34
NDM_001489,Rundu,757,Standard,USSD,Android,609.15,6,Low,DEV_0001489,71e720192f2fe391
NDM_001490,Windhoek,631,Premium,USSD,Android,980.54,5,Low,DEV_0001490,44c4ab88a9c8bfd2
NDM_001491,Walvis Bay,2818,Standard,Mobile_App,Android,1066.28,5,Low,DEV_0001491,df3c953c0802b8ea
NDM_001492,Walvis Bay,2486,Premium,USSD,iOS,288.43,3,Low,DEV_0001492,aac8355f1b141dcd
NDM_001493,Windhoek,2482,Standard,USSD,iOS,235.24,5,Medium,DEV_0001493,e86be7ff809b0b6a
NDM_001494,Windhoek,270,Business,USSD,Android,247.63,2,Low,DEV_0001494,b79a9cecd0e95584
NDM_001495,Windhoek,2695,Business,USSD,Android,320.39,5,Low,DEV_0001495,d39011119151671e
NDM_001496,Oshakati,1696,Standard,Web,iOS,860.84,1,Low,DEV_0001496,20969a028e3524f2
NDM_001497,Windhoek,299,Standard,Mobile_App,Android,1676.78,4,Low,DEV_0001497,00e47cde84bed077
NDM_001498,Rundu,3177,Standard,USSD,iOS,1114.53,8,Medium,DEV_0001498,2431f304adf83192
NDM_001499,Windhoek,1309,Standard,USSD,Android,2205.14,3,Low,DEV_0001499,cacb00275b095782
NDM_001500,Swakopmund,1934,Premium,USSD,Android,919.34,3,Low,DEV_0001500,9ad4318418d7a770
NDM_001501,Keetmanshoop,2079,Standard,Web,Android,320.44,3,Low,DEV_0001501,2c884b4b02c92d22
NDM_001502,Walvis Bay,3647,Business,Web,Android,3466.84,4,High,DEV_0001502,eb0852f2662613a3
NDM_001503,Windhoek,1233,Premium,USSD,Android,613.23,3,Low,DEV_0001503,f25e8706e7ad78af
NDM_001504,Windhoek,1905,Standard,Mobile_App,iOS,771.98,1,Medium,DEV_0001504,0e15f1fab56ecaf1
NDM_001505,Windhoek,2803,Standard,USSD,Android,292.67,7,Medium,DEV_0001505,6945798c5a515250
NDM_001506,Windhoek,288,Standard,USSD,Android,1343.16,3,Low,DEV_0001506,c6db412e5c915a94
NDM_001507,Oshakati,617,Standard,USSD,Android,413.95,4,Low,DEV_0001507,4e12b7dc3f654143
NDM_001508,Windhoek,239,Premium,USSD,iOS,321.47,3,Low,DEV_0001508,78339f0af8c4bddf
NDM_001509,Keetmanshoop,3067,Standard,Web,Android,2017.7,5,Low,DEV_0001509,d924ceaa7a5d3d01
NDM_001510,Oshakati,31,Standard,Mobile_App,Android,77.37,3,Low,DEV_0001510,dbba6e31fa5165b7
NDM_001511,Rundu,2506,Standard,Mobile_App,Android,132.91,5,Low,DEV_0001511,730a51d13f65221b
NDM_001512,Rundu,1216,Premium,USSD,Android,1078.82,6,Low,DEV_0001512,2564b18a0dccb251
NDM_001513,Windhoek,3169,Standard,USSD,Android,834.22,6,Low,DEV_0001513,711b7ce17c48d363
NDM_001514,Keetmanshoop,1747,Standard,Mobile_App,Android,3910.06,1,Low,DEV_0001514,4fa2c4d61a6d5d81
NDM_001515,Windhoek,516,Standard,USSD,Android,281.18,2,Low,DEV_0001515,16fc236d54cfd757
NDM_001516,Windhoek,2826,Standard,USSD,Android,710.48,8,Low,DEV_0001516,61cda4ca6253ac59
NDM_001517,Windhoek,716,Standard,Web,Android,287.59,3,Medium,DEV_0001517,a801466bf8c02bbe
NDM_001518,Oshakati,1001,Standard,USSD,Android,927.7,8,Low,DEV_0001518,2307f101b41fc746
NDM_001519,Walvis Bay,2226,Standard,USSD,iOS,658.16,5,Low,DEV_0001519,658c41f6d6e4aaf2
NDM_001520,Windhoek,3147,Standard,USSD,Android,95.35,3,Medium,DEV_0001520,e11eeb0327178af9
NDM_001521,Oshakati,1834,Premium,Mobile_App,Android,1486.93,4,Low,DEV_0001521,f4e2ff996fc00fa8
NDM_001522,Rundu,918,Standard,USSD,iOS,434.53,5,Low,DEV_0001522,444930797c42ee7e
NDM_001523,Windhoek,2284,Business,Web,iOS,514.07,5,Low,DEV_0001523,0ea54cedd72f6341
NDM_001524,Windhoek,2929,Standard,USSD,Android,361.52,2,Low,DEV_0001524,2d7e3281a6cc7ca6
NDM_001525,Keetmanshoop,273,Premium,Web,iOS,1063.1,7,Medium,DEV_0001525,b329d2ccc9c43718
NDM_001526,Swakopmund,3623,Standard,Web,Android,788.44,1,Low,DEV_0001526,3d7877168cc893cc
NDM_001527,Walvis Bay,2337,Standard,USSD,Android,514.75,4,Medium,DEV_0001527,1f2c870bd2feb4a2
NDM_001528,Swakopmund,1414,Standard,USSD,Android,324.36,3,Medium,DEV_0001528,bef417cf8e609684
NDM_001529,Windhoek,2217,Premium,Web,Android,283.21,5,Low,DEV_0001529,6165f7a8c9f9f630
NDM_001530,Windhoek,2625,Standard,Mobile_App,Android,675.08,6,Low,DEV_0001530,e6eef2231c832248
NDM_001531,Windhoek,3577,Standard,USSD,Android,1139.56,3,Low,DEV_0001531,7b49ca0180881ac1
NDM_001532,Windhoek,1652,Standard,Web,iOS,710.53,3,Low,DEV_0001532,03bf6902e9b7433e
NDM_001533,Swakopmund,2886,Standard,USSD,Android,776.26,4,Low,DEV_0001533,19df6fad7edb5108
NDM_001534,Oshakati,1093,Standard,Web,Android,725.13,2,High,DEV_0001534,515b700bbed4d4a7
NDM_001535,Windhoek,3298,Standard,USSD,Android,1557.12,2,Low,DEV_0001535,7b25e986cf8ccf11
NDM_001536,Walvis Bay,1759,Standard,Web,iOS,115.12,4,Low,DEV_0001536,f88e823f4ac5e662
NDM_001537,Windhoek,3020,Standard,USSD,Android,683.81,5,Low,DEV_0001537,c51931dcebc7c422
NDM_001538,Swakopmund,1459,Standard,USSD,Android,1032.34,2,Low,DEV_0001538,7093dd0d762c1056
NDM_001539,Windhoek,1834,Standard,USSD,iOS,1230.84,2,Low,DEV_0001539,63769c846d20b132
NDM_001540,Walvis Bay,2222,Standard,Web,Android,293.92,5,Medium,DEV_0001540,7120c5563275f5f5
NDM_001541,Windhoek,3564,Standard,USSD,Android,730.65,6,Low,DEV_0001541,26c97769a1b86d38
NDM_001542,Windhoek,3348,Standard,USSD,Android,1351.07,5,Medium,DEV_0001542,9abf553c7a05249d
NDM_001543,Keetmanshoop,2594,Standard,USSD,Android,260.33,5,Low,DEV_0001543,4d76c88c3ae7f33f
NDM_001544,Windhoek,956,Premium,USSD,iOS,192.27,2,Low,DEV_0001544,15174e7ed9aac15b
NDM_001545,Walvis Bay,1532,Standard,USSD,Android,1931.71,5,Medium,DEV_0001545,acb19b6617d5a01b
NDM_001546,Rundu,663,Standard,Web,iOS,6951.48,3,Low,DEV_0001546,7390b164335b02ee
NDM_001547,Rundu,2507,Standard,USSD,Android,1394.27,3,Low,DEV_0001547,4cd78291d99685c3
NDM_001548,Oshakati,1372,Standard,Web,iOS,899.54,4,Medium,DEV_0001548,7d6b365cd7808d86
NDM_001549,Rundu,1234,Standard,USSD,iOS,696.87,3,Low,DEV_0001549,8ea91ef7cfe8b293
NDM_001550,Windhoek,748,Standard,Web,Android,479.02,6,Low,DEV_0001550,77e2ef50bb96a364
NDM_001551,Oshakati,3237,Premium,USSD,Android,529.86,6,Low,DEV_0001551,2bf1af4363238981
NDM_001552,Keetmanshoop,2659,Standard,USSD,iOS,396.91,4,Low,DEV_0001552,f669eaef9ff365f9
NDM_001553,Walvis Bay,776,Standard,USSD,iOS,1452.27,6,Low,DEV_0001553,4446fec52ada1f26
NDM_001554,Walvis Bay,501,Standard,Web,Android,401.54,7,Low,DEV_0001554,8467ca3c7b5c78d4
NDM_001555,Keetmanshoop,1164,Standard,USSD,Android,1363.56,7,Medium,DEV_0001555,d4adae393c385929
NDM_001556,Swakopmund,2019,Standard,Web,Android,824.68,8,Low,DEV_0001556,316af3e6b59a5ba1
NDM_001557,Keetmanshoop,2255,Standard,Web,Android,400.2,3,Low,DEV_0001557,622a08560c5fabb5
NDM_001558,Windhoek,2213,Standard,USSD,Android,157.33,4,Low,DEV_0001558,2dcbe04095c542ab
NDM_001559,Swakopmund,2799,Standard,USSD,Android,1359.98,2,Low,DEV_0001559,8419a8a332bbf064
NDM_001560,Oshakati,2853,Premium,USSD,Android,645.6,3,Medium,DEV_0001560,2da3ad515b2d86a6
NDM_001561,Windhoek,388,Business,USSD,Android,293.58,6,Medium,DEV_0001561,3fadec8bcfb31c55
NDM_001562,Windhoek,2840,Standard,USSD,Android,675.39,9,Low,DEV_0001562,dfbd2d37e738a040
