event_id,account_id,timestamp,device_id,login_result,mfa_flag,failure_reason,latitude,longitude,is_account_takeover
AUTH001861,ACC100569,2026-06-09 18:08:00,DEV01496,success,0,bad_password,-26.5957,18.1274,0
AUTH001862,ACC100136,2026-07-13 06:27:00,DEV01859,success,1,none,-17.9227,19.7949,0
AUTH001863,ACC100584,2026-06-18 14:31:00,DEV01460,success,0,none,-17.9855,19.7132,0
AUTH001864,ACC100385,2026-06-05 08:42:00,DEV00834,success,1,none,-17.9054,19.7471,0
AUTH001865,ACC100337,2026-07-05 07:21:00,DEV00210,success,1,none,-26.5558,18.1996,0
AUTH001866,ACC100340,2026-06-22 03:44:00,DEV03822,success,0,none,-26.6862,18.1176,0
AUTH001867,ACC100574,2026-06-03 20:37:00,DEV03060,failed,1,none,-17.7534,15.7469,0
AUTH001868,ACC100111,2026-06-25 09:04:00,DEV01945,success,1,none,-22.6953,14.5384,0
AUTH001869,ACC100389,2026-07-16 18:53:00,DEV02994,success,1,none,-22.9887,14.4753,0
AUTH001870,ACC100375,2026-06-24 07:34:00,DEV00223,failed,1,none,-22.9425,14.5362,0
AUTH001871,ACC100077,2026-07-26 15:36:00,DEV04083,success,0,none,-22.8876,22.1822,1
AUTH001872,ACC100724,2026-07-14 05:25:00,DEV00050,success,1,none,-17.7121,15.6497,0
AUTH001873,ACC100456,2026-07-02 23:44:00,DEV01529,success,1,none,-26.5441,18.1955,0
AUTH001874,ACC100485,2026-07-13 21:07:00,DEV01793,failed,1,bad_password,-22.9637,14.5235,0
AUTH001875,ACC100619,2026-06-30 19:01:00,DEV03862,success,1,none,-22.9069,14.5011,0
AUTH001876,ACC100442,2026-07-10 13:07:00,DEV03047,success,1,none,-22.6616,14.5376,0
AUTH001877,ACC100108,2026-06-06 19:00:00,DEV04383,failed,1,none,-23.0295,14.5158,0
AUTH001878,ACC100667,2026-07-08 23:54:00,DEV00408,success,1,none,-17.8017,15.5976,0
AUTH001879,ACC100270,2026-06-26 06:55:00,DEV01318,success,1,none,-17.9638,19.7534,0
AUTH001880,ACC100560,2026-06-23 12:33:00,DEV04203,success,1,none,-23.0263,14.5282,0
AUTH001881,ACC100213,2026-07-02 23:37:00,DEV00066,success,0,none,-22.4969,17.2212,0
AUTH001882,ACC100455,2026-07-20 09:39:00,DEV00741,success,1,none,-17.7537,15.6978,0
AUTH001883,ACC100456,2026-06-30 16:21:00,DEV01529,success,1,none,-26.6278,18.2011,0
AUTH001884,ACC100264,2026-06-18 00:39:00,DEV01730,success,1,none,-22.5848,17.0815,0
AUTH001885,ACC100785,2026-06-25 23:30:00,DEV01555,success,1,bad_password,-17.9592,19.7187,0
AUTH001886,ACC100456,2026-06-03 12:57:00,DEV01529,success,1,bad_password,-26.6177,18.1657,0
AUTH001887,ACC100255,2026-07-30 09:49:00,DEV03778,success,0,none,-22.9836,14.4602,0
AUTH001888,ACC100374,2026-07-15 21:25:00,DEV01782,success,1,bad_password,-22.5663,17.0827,0
AUTH001889,ACC100672,2026-07-27 08:19:00,DEV03167,success,1,none,-22.5981,17.151,0
AUTH001890,ACC100363,2026-07-25 10:08:00,DEV04210,success,1,none,-22.5056,17.1371,0
AUTH001891,ACC100679,2026-07-10 03:48:00,DEV02467,success,0,bad_password,-26.6115,18.1254,0
AUTH001892,ACC100069,2026-06-03 18:38:00,DEV04678,failed,0,bad_password,-22.9888,14.5994,0
AUTH001893,ACC100189,2026-07-19 23:54:00,DEV03620,success,0,none,-22.6571,14.519,0
AUTH001894,ACC100676,2026-06-29 13:02:00,DEV01509,success,1,none,-23.0001,14.483,0
AUTH001895,ACC100580,2026-07-11 16:10:00,DEV03215,success,1,none,-17.9323,19.78,0
AUTH001896,ACC100014,2026-07-28 14:13:00,DEV04207,success,1,none,-26.4986,18.1169,0
AUTH001897,ACC100711,2026-06-08 21:36:00,DEV02529,success,1,bad_password,-22.6063,17.0036,0
AUTH001898,ACC100175,2026-07-12 13:21:00,DEV01347,success,1,none,-22.7158,14.562,0
AUTH001899,ACC100452,2026-07-08 08:51:00,DEV00177,success,1,none,-17.8375,15.6712,0
AUTH001900,ACC100255,2026-06-01 14:19:00,DEV03778,success,1,none,-23.0631,14.5112,0
AUTH001901,ACC100205,2026-06-12 14:37:00,DEV04044,success,1,none,-22.5465,17.0904,0
AUTH001902,ACC100766,2026-06-11 13:47:00,DEV00188,success,1,none,-22.6252,17.0859,0
AUTH001903,ACC100609,2026-06-20 06:43:00,DEV00706,success,1,bad_password,-22.7157,14.5182,0
AUTH001904,ACC100671,2026-06-04 12:50:00,DEV01602,success,0,none,-22.5455,17.0496,0
AUTH001905,ACC100414,2026-06-27 12:46:00,DEV02860,success,1,none,-18.0238,19.7301,0
AUTH001906,ACC100695,2026-07-07 09:21:00,DEV00267,success,1,bad_password,-17.7333,15.6793,0
AUTH001907,ACC100704,2026-07-28 14:38:00,DEV03932,success,1,bad_password,-22.6145,14.427,0
AUTH001908,ACC100638,2026-06-01 04:18:00,DEV02986,success,1,none,-22.6157,17.0694,0
AUTH001909,ACC100376,2026-06-26 20:31:00,DEV02886,success,0,none,-22.6649,14.5537,0
AUTH001910,ACC100045,2026-06-13 05:09:00,DEV04769,success,1,none,-17.8717,19.7566,0
AUTH001911,ACC100302,2026-06-28 03:33:00,DEV00144,success,1,none,-22.672,14.4743,0
AUTH001912,ACC100678,2026-07-01 18:51:00,DEV00908,success,0,none,-17.8944,15.7602,0
AUTH001913,ACC100610,2026-07-29 12:14:00,DEV00754,success,1,bad_password,-22.6301,14.536,0
AUTH001914,ACC100721,2026-06-20 13:15:00,DEV00520,success,1,none,-22.6147,16.9742,0
AUTH001915,ACC100180,2026-06-30 08:49:00,DEV04675,success,1,bad_password,-22.9741,14.5019,0
AUTH001916,ACC100779,2026-06-08 20:47:00,DEV01056,success,1,bad_password,-18.0151,19.7573,0
AUTH001917,ACC100383,2026-07-09 19:06:00,DEV00148,success,1,none,-17.9352,19.913,0
AUTH001918,ACC100679,2026-07-23 22:10:00,DEV02467,success,1,none,-26.6124,18.0385,0
AUTH001919,ACC100034,2026-06-07 00:58:00,DEV01856,failed,1,bad_password,-17.9961,19.7985,0
AUTH001920,ACC100321,2026-06-17 03:32:00,DEV00564,success,1,none,-22.8795,14.58,0
AUTH001921,ACC100018,2026-07-30 08:18:00,DEV00663,success,1,none,-17.861,19.7661,0
AUTH001922,ACC100411,2026-07-25 10:11:00,DEV03259,success,1,bad_password,-17.761,15.6406,0
AUTH001923,ACC100605,2026-06-26 17:51:00,DEV02791,success,1,none,-22.4895,17.0829,0
AUTH001924,ACC100106,2026-07-29 00:59:00,DEV02986,success,1,none,-17.7815,15.7298,0
AUTH001925,ACC100134,2026-07-14 07:48:00,DEV04483,success,1,none,-22.6305,17.0657,0
AUTH001926,ACC100573,2026-06-26 08:20:00,DEV04756,success,1,bad_password,-22.8883,14.492,0
AUTH001927,ACC100700,2026-07-30 22:52:00,DEV01078,success,1,bad_password,-17.9396,19.7004,0
AUTH001928,ACC100229,2026-06-11 04:46:00,DEV03251,success,1,none,-17.7926,19.8242,0
AUTH001929,ACC100540,2026-07-03 06:46:00,DEV01618,success,1,none,-22.5465,17.1087,0
AUTH001930,ACC100249,2026-07-16 16:30:00,DEV03055,success,1,bad_password,-22.6428,17.0428,0
AUTH001931,ACC100183,2026-07-28 18:40:00,DEV00937,success,0,none,-22.5694,17.0501,0
AUTH001932,ACC100248,2026-07-06 21:34:00,DEV04287,success,0,device_mismatch,-8.5991,17.222,1
AUTH001933,ACC100773,2026-07-20 00:57:00,DEV03153,success,1,none,-23.0381,14.4608,0
AUTH001934,ACC100470,2026-07-19 06:30:00,DEV00794,success,0,none,-22.5446,17.0178,0
AUTH001935,ACC100717,2026-07-15 10:38:00,DEV03596,success,1,none,-17.869,19.762,0
AUTH001936,ACC100430,2026-06-10 13:32:00,DEV00025,success,0,bad_otp,-22.7699,11.7902,1
AUTH001937,ACC100772,2026-07-30 03:50:00,DEV02733,success,1,bad_password,-17.7471,15.6956,0
AUTH001938,ACC100521,2026-06-01 19:40:00,DEV00644,success,1,none,-22.5855,17.0291,0
AUTH001939,ACC100009,2026-06-26 13:09:00,DEV03733,success,1,none,-17.7194,15.7104,0
AUTH001940,ACC100646,2026-07-15 01:42:00,DEV01816,success,1,none,-17.9661,19.8296,0
AUTH001941,ACC100501,2026-07-23 12:42:00,DEV02036,success,1,bad_password,-22.9202,14.4999,0
AUTH001942,ACC100659,2026-07-05 22:49:00,DEV03768,success,0,bad_password,-17.8275,15.7035,0
AUTH001943,ACC100689,2026-07-13 03:00:00,DEV02976,success,0,none,-22.6947,14.6351,0
AUTH001944,ACC100388,2026-07-14 01:28:00,DEV00042,success,1,none,-17.9526,19.8274,0
AUTH001945,ACC100351,2026-07-18 05:45:00,DEV01276,success,1,none,-17.9096,19.826,0
AUTH001946,ACC100057,2026-07-27 19:37:00,DEV04430,success,1,none,-22.5943,17.097,0
AUTH001947,ACC100002,2026-06-09 01:15:00,DEV04726,success,0,none,-17.7622,15.6646,0
AUTH001948,ACC100394,2026-06-11 05:32:00,DEV04523,success,1,none,-22.6743,14.571,0
AUTH001949,ACC100478,2026-07-04 10:13:00,DEV01370,success,1,none,-22.5769,17.0701,0
AUTH001950,ACC100789,2026-06-05 18:49:00,DEV00089,success,1,none,-17.9782,19.7073,0
AUTH001951,ACC100125,2026-06-05 04:18:00,DEV03166,success,1,none,-22.5206,17.0364,0
AUTH001952,ACC100745,2026-06-22 07:29:00,DEV04074,success,1,none,-17.7986,15.6106,0
AUTH001953,ACC100112,2026-06-12 23:13:00,DEV04744,success,1,none,-22.5825,17.1025,0
AUTH001954,ACC100526,2026-06-06 12:58:00,DEV00157,success,1,bad_password,-22.6156,17.1019,0
AUTH001955,ACC100054,2026-07-10 16:25:00,DEV01504,success,1,none,-22.6507,14.5038,0
AUTH001956,ACC100273,2026-06-25 10:44:00,DEV01826,success,1,bad_password,-26.589,18.1337,0
AUTH001957,ACC100185,2026-07-20 00:47:00,DEV01372,success,0,bad_password,-26.5627,18.1287,0
AUTH001958,ACC100733,2026-06-28 21:52:00,DEV04453,success,1,bad_password,-17.9526,19.776,0
AUTH001959,ACC100590,2026-06-06 09:55:00,DEV01212,success,1,none,-22.5961,17.1057,0
AUTH001960,ACC100345,2026-06-12 20:52:00,DEV02676,success,1,none,-22.5906,17.022,0
AUTH001961,ACC100265,2026-06-07 03:25:00,DEV02379,success,1,bad_password,-22.9408,14.5452,0
AUTH001962,ACC100503,2026-07-27 09:36:00,DEV02039,success,1,none,-26.5957,18.1333,0
AUTH001963,ACC100092,2026-07-23 12:40:00,DEV03120,success,0,bad_password,-26.5723,18.1972,0
AUTH001964,ACC100568,2026-07-29 15:43:00,DEV01643,success,0,bad_password,-17.791,15.7679,0
AUTH001965,ACC100573,2026-07-25 15:03:00,DEV04756,success,1,bad_password,-22.9325,14.599,0
AUTH001966,ACC100051,2026-07-19 18:39:00,DEV03764,success,1,none,-22.8877,14.4552,0
AUTH001967,ACC100686,2026-07-23 11:28:00,DEV01370,success,1,none,-17.8884,19.7373,0
AUTH001968,ACC100067,2026-07-15 06:45:00,DEV04991,success,0,none,-17.8567,19.7544,0
AUTH001969,ACC100518,2026-06-10 07:01:00,DEV03750,success,1,none,-22.9836,14.5305,0
AUTH001970,ACC100671,2026-06-21 06:32:00,DEV01602,success,1,bad_password,-22.5402,17.162,0
AUTH001971,ACC100457,2026-07-14 19:45:00,DEV01027,success,1,bad_password,-26.5406,18.0643,0
AUTH001972,ACC100001,2026-07-21 21:35:00,DEV01398,success,0,none,-17.9119,19.7503,0
AUTH001973,ACC100655,2026-07-11 02:40:00,DEV00206,success,1,none,-17.8128,15.7277,0
AUTH001974,ACC100384,2026-06-28 13:27:00,DEV00202,success,1,bad_password,-17.7332,15.7011,0
AUTH001975,ACC100741,2026-06-05 13:14:00,DEV01595,success,1,none,-17.9142,19.7306,0
AUTH001976,ACC100062,2026-06-01 01:21:00,DEV02827,success,1,none,-22.6534,14.5225,0
AUTH001977,ACC100234,2026-07-08 15:53:00,DEV02069,success,1,none,-26.566,18.1177,0
AUTH001978,ACC100252,2026-07-01 16:48:00,DEV00966,success,0,none,-22.6249,14.4912,0
AUTH001979,ACC100254,2026-07-26 22:47:00,DEV01794,success,1,bad_password,-17.7761,15.6937,0
AUTH001980,ACC100350,2026-06-12 17:19:00,DEV02803,success,1,none,-22.5897,17.0698,0
AUTH001981,ACC100697,2026-06-30 02:06:00,DEV00235,success,1,none,-22.9549,14.5571,0
AUTH001982,ACC100152,2026-06-10 09:46:00,DEV00283,success,1,none,-22.6464,14.5259,0
AUTH001983,ACC100275,2026-06-04 08:21:00,DEV04811,success,0,none,-22.7234,14.5723,0
AUTH001984,ACC100713,2026-07-25 02:08:00,DEV00378,success,1,none,-17.9136,19.6639,0
AUTH001985,ACC100168,2026-07-19 09:37:00,DEV02975,success,1,bad_password,-22.9131,14.516,0
AUTH001986,ACC100318,2026-06-24 18:01:00,DEV04987,success,1,none,-17.9566,19.8083,0
AUTH001987,ACC100753,2026-06-30 01:53:00,DEV01482,success,1,none,-17.7774,15.687,0
AUTH001988,ACC100754,2026-06-08 00:50:00,DEV01082,success,1,none,-17.978,19.7284,0
AUTH001989,ACC100627,2026-06-23 04:56:00,DEV03307,success,1,none,-17.859,15.6194,0
AUTH001990,ACC100504,2026-06-12 11:03:00,DEV02295,success,1,none,-22.6601,14.579,0
AUTH001991,ACC100171,2026-06-30 13:01:00,DEV01346,success,1,none,-17.8613,15.6454,0
AUTH001992,ACC100796,2026-06-22 21:13:00,DEV02001,success,1,none,-22.9361,14.5,0
AUTH001993,ACC100626,2026-07-07 20:33:00,DEV02529,success,1,bad_password,-22.6768,14.4535,0
AUTH001994,ACC100797,2026-06-20 03:54:00,DEV03513,success,1,bad_password,-17.727,15.6854,0
AUTH001995,ACC100708,2026-07-10 20:29:00,DEV00898,success,1,none,-26.5476,18.0584,0
AUTH001996,ACC100310,2026-07-28 20:30:00,DEV04784,success,1,bad_password,-17.964,19.708,0
AUTH001997,ACC100456,2026-07-24 03:55:00,DEV01529,success,1,none,-26.6306,18.2009,0
AUTH001998,ACC100122,2026-06-19 10:54:00,DEV00614,success,1,bad_password,-26.6042,18.1591,0
AUTH001999,ACC100047,2026-07-11 04:37:00,DEV04160,success,1,none,-18.031,19.9036,0
AUTH002000,ACC100467,2026-07-14 13:40:00,DEV00047,success,1,none,-22.6319,17.0605,0
AUTH002001,ACC100130,2026-07-30 13:51:00,DEV02864,success,1,none,-22.6427,14.5486,0
AUTH002002,ACC100173,2026-07-07 01:25:00,DEV03605,success,1,none,-18.0048,19.7633,0
AUTH002003,ACC100213,2026-07-04 05:50:00,DEV00066,success,1,none,-22.5723,17.1265,0
AUTH002004,ACC100241,2026-06-17 22:00:00,DEV00630,success,1,bad_password,-22.6671,14.5134,0
AUTH002005,ACC100526,2026-07-10 09:19:00,DEV00157,success,0,bad_password,-22.5515,17.0602,0
AUTH002006,ACC100239,2026-06-03 22:22:00,DEV02177,success,1,none,-17.9838,19.7814,0
AUTH002007,ACC100671,2026-07-30 04:55:00,DEV01602,success,1,none,-22.4931,17.1245,0
AUTH002008,ACC100124,2026-06-11 04:59:00,DEV01187,success,1,none,-22.9615,14.4939,0
AUTH002009,ACC100577,2026-07-21 14:41:00,DEV00455,success,0,none,-17.7285,15.7386,0
AUTH002010,ACC100654,2026-06-03 12:49:00,DEV00391,success,1,bad_password,-22.5278,17.0651,0
AUTH002011,ACC100377,2026-07-22 07:02:00,DEV03747,success,1,bad_password,-22.6206,17.0495,0
AUTH002012,ACC100197,2026-06-01 03:49:00,DEV00877,success,1,none,-22.9796,14.4948,0
AUTH002013,ACC100656,2026-07-28 03:34:00,DEV04579,success,1,none,-22.7125,17.0301,0
AUTH002014,ACC100486,2026-07-27 07:13:00,DEV02004,success,1,bad_password,-22.7543,14.5217,0
AUTH002015,ACC100055,2026-07-14 16:20:00,DEV03770,success,1,none,-22.617,14.5196,0
AUTH002016,ACC100151,2026-07-21 20:02:00,DEV02183,success,1,none,-22.5988,17.0826,0
AUTH002017,ACC100353,2026-06-17 07:44:00,DEV02761,success,1,none,-22.5844,17.0317,0
AUTH002018,ACC100773,2026-06-04 12:20:00,DEV03153,success,0,bad_password,-22.9258,14.532,0
AUTH002019,ACC100465,2026-06-27 08:29:00,DEV02698,success,1,none,-17.8835,19.8469,0
AUTH002020,ACC100637,2026-06-17 11:23:00,DEV00208,success,1,none,-22.7733,14.5556,0
AUTH002021,ACC100352,2026-06-27 13:17:00,DEV03654,success,0,none,-26.5478,18.1362,0
AUTH002022,ACC100577,2026-07-26 05:05:00,DEV00455,success,1,none,-17.7991,15.6735,0
AUTH002023,ACC100197,2026-07-01 21:36:00,DEV00877,success,1,none,-22.9049,14.5191,0
AUTH002024,ACC100492,2026-06-01 22:02:00,DEV00360,success,1,none,-26.6384,18.2035,0
AUTH002025,ACC100758,2026-06-05 00:21:00,DEV00366,success,1,none,-26.5815,18.2048,0
AUTH002026,ACC100476,2026-07-22 23:16:00,DEV02960,success,1,none,-22.994,14.411,0
AUTH002027,ACC100065,2026-07-13 23:47:00,DEV04520,success,1,bad_password,-22.5734,17.1285,0
AUTH002028,ACC100007,2026-07-09 21:23:00,DEV02356,success,1,bad_password,-22.5815,14.5827,0
AUTH002029,ACC100650,2026-06-27 20:42:00,DEV00235,success,1,none,-22.6773,14.5114,0
AUTH002030,ACC100245,2026-07-05 02:29:00,DEV04855,success,1,none,-26.6542,18.036,0
AUTH002031,ACC100696,2026-06-23 01:19:00,DEV02405,success,1,none,-17.8816,15.6827,0
AUTH002032,ACC100605,2026-06-23 11:27:00,DEV02791,success,1,none,-22.5772,17.1237,0
AUTH002033,ACC100450,2026-07-24 21:59:00,DEV01391,success,1,none,-22.6091,17.0701,0
AUTH002034,ACC100553,2026-06-11 20:01:00,DEV02656,success,1,none,-17.9159,19.6986,0
AUTH002035,ACC100413,2026-07-02 05:16:00,DEV01826,success,1,none,-17.989,19.7504,0
AUTH002036,ACC100354,2026-07-07 20:41:00,DEV01251,success,0,none,-17.7644,15.7069,0
AUTH002037,ACC100283,2026-06-10 07:35:00,DEV04438,success,0,none,-23.0279,14.6117,0
AUTH002038,ACC100052,2026-06-29 05:59:00,DEV02621,success,0,none,-22.6506,14.5607,0
AUTH002039,ACC100253,2026-07-13 23:34:00,DEV02802,success,1,bad_password,-22.555,17.1103,0
AUTH002040,ACC100241,2026-07-18 21:34:00,DEV00630,success,1,bad_password,-22.6501,14.6296,0
AUTH002041,ACC100488,2026-06-22 21:46:00,DEV01341,success,0,bad_password,-26.5338,18.1394,0
AUTH002042,ACC100606,2026-07-27 15:22:00,DEV01132,success,1,none,-18.0772,19.7822,0
AUTH002043,ACC100643,2026-07-07 07:45:00,DEV02345,success,1,none,-22.6489,14.4425,0
AUTH002044,ACC100161,2026-06-18 05:19:00,DEV03731,failed,1,none,-22.8782,14.533,0
AUTH002045,ACC100056,2026-07-06 04:57:00,DEV00792,success,1,none,-23.1079,14.4911,0
AUTH002046,ACC100085,2026-07-27 09:19:00,DEV04863,success,0,none,-17.7571,15.7261,0
AUTH002047,ACC100052,2026-06-19 10:22:00,DEV02621,success,1,none,-22.7931,14.6389,0
AUTH002048,ACC100314,2026-07-22 18:35:00,DEV00695,success,1,bad_password,-23.002,14.53,0
AUTH002049,ACC100082,2026-06-24 15:03:00,DEV00624,success,1,none,-26.5372,18.1779,0
AUTH002050,ACC100522,2026-07-21 15:10:00,DEV04030,success,1,none,-22.5805,17.1012,0
AUTH002051,ACC100131,2026-06-14 19:30:00,DEV03617,success,1,none,-26.5404,18.098,0
AUTH002052,ACC100716,2026-07-14 05:58:00,DEV00186,failed,1,none,-26.5739,18.1406,0
AUTH002053,ACC100192,2026-07-30 14:08:00,DEV01755,success,0,none,-22.5548,17.0613,0
AUTH002054,ACC100046,2026-07-16 20:32:00,DEV01555,success,1,bad_password,-17.7651,15.5928,0
AUTH002055,ACC100478,2026-07-09 21:33:00,DEV01370,success,1,none,-22.5757,17.0405,0
AUTH002056,ACC100419,2026-07-24 17:43:00,DEV04296,success,1,device_mismatch,-20.4595,17.2128,1
AUTH002057,ACC100553,2026-07-13 09:22:00,DEV02656,success,1,none,-17.8611,19.7653,0
AUTH002058,ACC100483,2026-06-01 03:47:00,DEV00543,success,1,none,-22.6513,17.126,0
AUTH002059,ACC100192,2026-06-04 22:24:00,DEV01755,success,0,bad_password,-22.4919,17.0658,0
AUTH002060,ACC100520,2026-06-11 23:05:00,DEV02085,success,0,none,-22.9634,14.4105,0
AUTH002061,ACC100354,2026-07-03 05:20:00,DEV01251,success,1,none,-17.7771,15.6487,0
AUTH002062,ACC100715,2026-07-20 16:57:00,DEV02228,success,0,none,-17.9391,19.8161,0
AUTH002063,ACC100498,2026-07-26 03:43:00,DEV01461,failed,1,bad_password,-26.602,18.1333,0
AUTH002064,ACC100365,2026-06-11 04:23:00,DEV00182,success,1,bad_password,-22.9256,14.5566,0
AUTH002065,ACC100024,2026-07-12 10:07:00,DEV02288,success,1,bad_password,-17.8123,15.6832,0
AUTH002066,ACC100573,2026-06-23 06:21:00,DEV04756,success,1,none,-22.9363,14.4552,0
AUTH002067,ACC100650,2026-06-10 01:58:00,DEV00235,success,1,bad_password,-22.6024,14.5292,0
AUTH002068,ACC100182,2026-07-27 18:55:00,DEV01278,success,0,none,-18.023,19.7632,0
AUTH002069,ACC100355,2026-06-03 01:21:00,DEV00819,success,1,none,-22.7093,14.5796,0
AUTH002070,ACC100269,2026-06-25 03:20:00,DEV00942,success,1,none,-17.9324,19.7744,0
AUTH002071,ACC100514,2026-06-14 06:00:00,DEV04091,success,1,bad_password,-22.7141,14.5045,0
AUTH002072,ACC100019,2026-07-11 03:04:00,DEV01323,success,1,bad_password,-22.5347,17.1031,0
AUTH002073,ACC100667,2026-07-01 12:58:00,DEV00408,success,1,none,-17.791,15.5992,0
AUTH002074,ACC100768,2026-06-16 23:30:00,DEV00522,success,1,none,-17.9211,19.7644,0
AUTH002075,ACC100683,2026-07-30 02:53:00,DEV01618,success,1,none,-26.5543,18.1964,0
AUTH002076,ACC100784,2026-07-10 18:42:00,DEV00729,success,1,none,-17.7417,15.7467,0
AUTH002077,ACC100782,2026-07-10 13:42:00,DEV03935,success,0,none,-26.5731,18.1224,0
AUTH002078,ACC100335,2026-06-04 14:11:00,DEV00823,success,1,none,-17.8326,15.597,0
AUTH002079,ACC100614,2026-07-01 16:13:00,DEV00499,success,1,bad_password,-26.5712,18.1732,0
AUTH002080,ACC100667,2026-06-26 00:08:00,DEV00408,success,1,bad_password,-17.7907,15.6679,0
AUTH002081,ACC100414,2026-06-22 20:47:00,DEV02860,success,1,none,-17.8559,19.768,0
AUTH002082,ACC100554,2026-07-12 07:09:00,DEV04157,success,0,none,-17.9084,19.7226,0
AUTH002083,ACC100062,2026-06-23 04:27:00,DEV02827,success,1,none,-22.6687,14.5712,0
AUTH002084,ACC100279,2026-07-20 07:41:00,DEV02755,success,1,none,-17.7813,15.6713,0
AUTH002085,ACC100212,2026-06-01 23:08:00,DEV01295,success,1,bad_password,-26.594,18.0814,0
AUTH002086,ACC100040,2026-06-09 02:06:00,DEV01037,success,0,bad_password,-22.5397,17.0274,0
AUTH002087,ACC100690,2026-06-09 09:24:00,DEV03625,success,1,none,-17.8084,15.6911,0
AUTH002088,ACC100271,2026-07-15 12:36:00,DEV04575,success,0,bad_password,-22.8545,14.4847,0
AUTH002089,ACC100309,2026-07-14 18:25:00,DEV02300,success,1,none,-22.6205,14.5584,0
AUTH002090,ACC100339,2026-06-28 08:31:00,DEV04355,success,1,none,-17.9541,19.772,0
AUTH002091,ACC100778,2026-07-29 14:57:00,DEV00923,success,1,bad_password,-17.75,15.6832,0
AUTH002092,ACC100780,2026-07-18 11:37:00,DEV03740,success,1,none,-17.8566,15.6833,0
AUTH002093,ACC100171,2026-07-18 22:38:00,DEV01346,success,1,bad_password,-17.7072,15.679,0
AUTH002094,ACC100611,2026-06-18 19:54:00,DEV00121,success,1,none,-22.6471,14.5783,0
AUTH002095,ACC100132,2026-07-14 13:48:00,DEV00714,success,1,none,-22.9634,14.4589,0
AUTH002096,ACC100215,2026-07-03 15:54:00,DEV01119,success,1,bad_password,-22.5757,17.0858,0
AUTH002097,ACC100345,2026-07-19 06:49:00,DEV02676,success,0,none,-22.5094,17.0943,0
AUTH002098,ACC100038,2026-06-23 05:35:00,DEV03741,success,1,none,-22.7843,14.4815,0
AUTH002099,ACC100368,2026-07-10 00:42:00,DEV01598,success,1,none,-22.9505,14.4418,0
AUTH002100,ACC100409,2026-07-28 23:53:00,DEV03689,success,1,none,-22.5273,17.0595,0
AUTH002101,ACC100660,2026-06-23 17:10:00,DEV04918,success,1,none,-26.6269,18.1265,0
AUTH002102,ACC100231,2026-06-20 23:35:00,DEV03786,success,1,none,-22.694,14.4983,0
AUTH002103,ACC100173,2026-07-29 08:58:00,DEV03605,success,1,none,-17.8759,19.7091,0
AUTH002104,ACC100236,2026-07-23 11:53:00,DEV04767,failed,0,bad_password,-18.0038,19.7277,0
AUTH002105,ACC100702,2026-07-27 23:53:00,DEV00724,success,1,none,-17.7481,15.8138,0
AUTH002106,ACC100786,2026-06-19 13:46:00,DEV00903,success,1,none,-22.5163,17.099,0
AUTH002107,ACC100636,2026-07-08 07:02:00,DEV04258,success,0,none,-17.8012,15.7005,0
AUTH002108,ACC100614,2026-06-30 03:20:00,DEV00499,success,1,none,-26.5405,18.1276,0
AUTH002109,ACC100130,2026-06-09 18:19:00,DEV02864,success,1,none,-22.6704,14.5273,0
